date,Ford,F-150,Ford Bronco_x,Ford Mustang_x,Ford Stock,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ford Motor Company,Ford Mustang_y,Ford F Series,Ford Bronco_y,Lincoln Navigator,Lincoln Aviator,Ford GT,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5
2019-11-22,23.875,0.0,0.0,1.1666666666666667,0.0,8.50884190356528,8.605532733464804,8.47983474680751,8.595864295959473,34966700.0,0.0,0.0,7460,5167,4.0,1222,690,681,4247,27831.23046875,27898.4609375,27773.98046875,27875.619140625,214780000.0,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,1877090000.0,19471.0,25.041666666666668,8.595864295959473,8519.8798828125,27875.619140625,91.78372772697276,-174300.0,76.76023022944098,-589500.0,24148.6,21164.333333333332,80.62993299818623,91.99911801300932,-8.216272273027245,-23.239769770559015,-11.17096959265634,23369.0,-864.0,0.0,-864.0,1528.857142857143,-1026.9285714285713,-1.488766780274049,304.59655614060046,0,0,0,0,1,1,0,79.7082228116711,-637.4999999999993,80.56300268096516,-604.1666666666664,28.916666666666664,22.75,86.59942363112393,110.07326007326009,-20.291777188328894,-19.436997319034845,-3.9281045751634034,28.27083333333333,8.708333333333336,8.71,0.0,3.8185714285714285,-4.098571428571428,-0.93168351341931,-1363.7755102040844,1,0,0,0,1,1,0,99.32961945390743,-5.8013916015625,99.88766067117236,-0.9667396545410156,8.543650054931641,8.48628012339274,100.61114676621958,101.29130986690693,-0.6703805460925747,-0.11233932882764373,-148.16900644397685,8.55235242843628,0.17404556274414062,0.17,0.0,0.04285714285714286,-0.04285714285714286,-1.0,-inf,1,1,0,1,1,1,0,99.75470539606967,-2095.01953125,99.4075103607921,-5078.02734375,8534.6841796875,8517.606770833334,99.82653960517679,100.02668721438222,-0.24529460393033922,-0.59248963920789,-406.6730527198994,8532.216796875,13.669921875,13.67,0.0,16.360714285714288,-6.826428571428567,-2.3966725960029316,171.59874138447697,1,0,0,0,1,1,1,99.53839675324566,-12927.1484375,99.79093452498067,-5840.0390625,27886.64765625,27820.999348958332,99.96045234349806,100.19632577170063,-0.4616032467543336,-0.20906547501932915,-215.63625787541358,27884.8095703125,109.330078125,109.33,0.0,57.135,-19.402142857142856,-2.944777822773626,151.41975542346572,1,0,0,1,1,1,1,1,1,1,1,0
2019-11-25,19.416666666666668,0.9166666666666666,0.875,0.5416666666666666,0.0,8.605532976691999,8.711894091344826,8.57652581911437,8.702224731445312,30580900.0,0.0,0.0,9609,5310,7.0,1263,721,735,4982,27917.76953125,28068.689453125,27917.76953125,28066.470703125,248420000.0,8559.650390625,8633.150390625,8559.650390625,8632.490234375,2256070000.0,22627.0,21.750000000000004,8.702224731445312,8632.490234375,28066.470703125,70.9666290302346,-925700.0,95.52497150335627,-106000.0,20811.0,22627.0,108.72615443755707,100.0,-29.0333709697654,-4.475028496643729,-2.4443124122285838,23641.399999999998,3156.0,3156.0,0.0,1605.2142857142858,-1026.9285714285713,-1.563121652639633,277.5815217391304,1,0,1,1,1,1,0,48.066298342541444,-2349.9999999999995,80.93023255813956,-512.4999999999993,21.04166666666666,21.750000000000004,103.36633663366341,100.0,-51.933701657458556,-19.069767441860442,-0.9255319148936174,26.52777777777778,-3.2916666666666643,0.0,-3.29,3.8185714285714285,-4.077857142857143,-0.9364161849710982,-1472.727272727272,0,0,0,0,1,0,0,100.55866882207,4.834651947021484,103.0927914253386,26.106739044189453,8.573302586873373,8.702224731445312,101.50376291126517,100.0,0.5586688220700137,3.0927914253386124,179.99692277344906,8.596508280436199,0.10636043548583984,0.11,0.0,0.04285714285714286,-0.04285714285714286,-1.0,-inf,1,1,1,1,1,0,0,100.96550151859383,8254.98046875,101.24033198906197,10575.9765625,8552.860026041666,8632.490234375,100.93103602877724,100.0,0.9655015185938224,1.2403319890619708,104.57311518851074,8567.286197916666,112.6103515625,112.61,0.0,21.06142857142857,-6.826428571428567,-3.0852778068431537,147.955241105926,1,1,1,1,1,0,0,100.10789614021203,3025.0,100.88199585549351,24538.0859375,27902.79296875,28066.470703125,100.58659982374635,100.0,0.10789614021203738,0.8819958554935069,927.8172133264462,27946.588671875,190.8515625,190.85,0.0,62.57071428571429,-19.402142857142856,-3.224938335235431,144.94506585478854,1,1,1,1,1,0,0,0,1,1,1,0
2019-11-26,27.0,0.0,0.5,1.9166666666666667,0.7916666666666666,8.682885955827295,8.721563395176709,8.615202281207637,8.711894035339355,30093800.0,0.0,0.0,8062,4524,9.0,1326,739,687,3853,28080.75,28146.01953125,28042.2109375,28121.6796875,324050000.0,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,2434570000.0,19200.0,30.208333333333336,8.711894035339355,8647.9296875,28121.6796875,75.69187100843648,-616600.0,94.41849028768134,-113500.0,20432.666666666668,20913.5,93.96717674312374,91.80672771176512,-24.30812899156351,-5.581509712318662,-3.1138501459617256,20274.0,-3427.0,0.0,-3427.0,1548.2857142857142,-1271.7142857142858,-1.217479218153224,559.8140495867771,0,0,0,0,0,0,1,97.18498659517427,-87.49999999999964,184.94897959183675,1387.5000000000005,25.666666666666668,25.97916666666667,117.6948051948052,116.27906976744184,-2.815013404825726,84.94897959183676,-34.52380952380967,24.097222222222218,8.458333333333332,8.46,0.0,4.11,-4.077857142857143,-1.0078822911192855,12786.66666666639,1,1,1,0,1,1,1,101.23597642348014,10.636234283447266,103.44433086620563,29.007530212402344,8.669994354248047,8.707059383392334,100.48327229960397,100.05552565721835,1.2359764234801498,3.4443308662056276,81.90769216974957,8.619499736362034,0.009669303894042969,0.01,0.0,0.04214285714285714,-0.04285714285714286,-0.9833333333333333,-5899.999999999981,1,1,1,1,0,1,1,100.90155868791102,7726.953125,101.66607369455151,14171.97265625,8600.099934895834,8640.2099609375,100.55615345131154,100.08934651585322,0.9015586879110191,1.6660736945515107,111.91901319447955,8584.549913194443,15.439453125,15.44,0.0,22.05857142857143,-6.826428571428567,-3.23134874960762,144.8159437280187,1,1,1,1,0,1,0,100.67179789875948,18766.015625,101.27993562337423,35539.0625,28021.256510416668,28094.0751953125,100.3583821340988,100.09825734428199,0.6717978987594792,1.2799356233742298,149.8542911263296,27975.755208333332,55.208984375,55.21,0.0,64.33428571428571,-19.402142857142856,-3.3158340389500425,143.18098720292505,1,1,1,1,0,1,0,1,1,1,1,1
2019-11-27,25.875,0.0,2.708333333333333,0.0,0.0,8.731231270655018,8.84726081486894,8.721562833561162,8.79891586303711,37396100.0,0.0,0.0,7343,4161,4.0,2187,663,775,4017,28156.470703125,28174.970703125,28075.23046875,28164.0,198210000.0,8669.58984375,8705.91015625,8662.580078125,8705.1796875,1744580000.0,19150.0,28.583333333333332,8.79891586303711,8705.1796875,28164.0,80.84603368936547,-453700.0,98.3513943813877,-32100.0,20325.666666666668,20325.666666666668,94.21585187857715,94.21585187857715,-19.153966310634527,-1.6486056186122953,-4.220850782455367,20005.111111111113,-50.0,0.0,-50.0,1548.2857142857142,-1157.5,-1.3376118481950015,396.1981356242004,0,0,0,0,1,1,0,106.35658914728683,170.83333333333357,114.14309484193011,354.1666666666664,26.847222222222218,26.847222222222225,106.46663217796173,106.46663217796171,6.356589147286831,14.143094841930107,16.73170731707315,26.63888888888889,-1.6250000000000036,0.0,-1.63,4.11,-3.789285714285714,-1.0846371347785109,1281.5144766146989,0,1,1,1,0,0,0,104.2382638728443,35.77585220336914,102.3622007059032,20.305156707763672,8.737678209940592,8.737678209940592,100.70084582683361,100.70084582683361,4.238263872844288,2.3622007059032106,24.59456678493457,8.712968190511068,0.0870218276977539,0.09,0.0,0.048571428571428564,-0.03571428571428571,-1.3599999999999999,377.7777777777779,1,1,1,1,1,1,1,102.0928211511318,17844.921875,102.17491099917162,18529.98046875,8661.866536458334,8661.866536458334,100.50004408240831,100.50004408240831,2.092821151131804,2.1749109991716296,48.78239169931922,8635.126519097223,57.25,57.25,0.0,26.14785714285714,-5.108571428571424,-5.118428411633114,124.2811067730436,1,1,1,1,0,1,0,101.23255472081026,34291.015625,101.03452718994401,28838.0859375,28117.383463541668,28117.383463541668,100.16579258350542,100.16579258350542,1.232554720810244,1.0345271899440014,82.13230050692032,28068.837673611113,42.3203125,42.32,0.0,67.35714285714286,-19.397142857142857,-3.472529091176904,140.44441796735373,1,1,1,1,0,1,0,0,1,0,1,0
2019-11-29,21.08333333333333,0.0,0.0,0.0,0.0,8.740899930578665,8.798915159104705,8.73123057213753,8.760238647460938,13096200.0,0.0,0.0,6960,4620,5.0,1492,684,675,4029,28103.16015625,28119.509765625,28042.529296875,28051.41015625,120630000.0,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,1099090000.0,18465.0,21.08333333333333,8.760238647460938,8665.4697265625,28051.41015625,90.80403245635603,-187000.0,81.60604587439785,-416200.0,19860.5,18807.5,92.97349009340148,98.17891798484646,-9.195967543643963,-18.393954125602157,-9.874331550802138,19705.444444444445,-685.0,0.0,-685.0,1548.2857142857142,-1204.7142857142858,-1.2851891379105893,450.6444906444907,0,0,0,0,0,1,1,129.0816326530612,474.99999999999966,96.9348659003831,-66.6666666666675,25.406249999999996,24.83333333333333,82.98482984829847,84.8993288590604,29.081632653061206,-3.065134099616896,4.438596491228072,24.92592592592592,-7.5000000000000036,0.0,-7.5,3.6757142857142857,-4.325,-0.8498761354252683,-566.1166116611657,0,0,0,0,0,0,0,104.01837091210346,33.84199142456055,100.66665614605417,5.8013916015625,8.743318319320679,8.779577255249023,100.19352295687176,99.77973190250677,4.018370912103466,0.6666561460541567,25.88570671731589,8.745198355780706,-0.038677215576171875,0.0,-0.04,0.048571428571428564,-0.03642857142857143,-1.333333333333333,400.0000000000003,0,1,1,1,0,0,1,101.87227644692945,15925.9765625,100.38203914852024,3297.94921875,8662.767333984375,8685.32470703125,100.0311954883923,99.77139622134476,1.872276446929455,0.3820391485202502,54.41091598091757,8663.067599826389,-39.7099609375,0.0,-39.71,24.44142857142857,-7.944999999999996,-3.076328328688305,148.16193981381247,0,1,1,1,0,0,1,101.02686064064311,28512.109375,99.94633971960955,-1506.0546875,28100.89013671875,28107.705078125,99.82392023801376,99.7997171177137,1.026860640643091,-0.05366028039044866,98.38419805181461,28095.392361111113,-112.58984375,0.0,-112.59,54.339999999999996,-27.439285714285717,-1.9803722504230115,202.00207110804286,0,0,0,1,0,0,1,1,1,0,0,1
2019-12-02,12.791666666666666,0.0,1.0,1.2083333333333333,0.0,8.779577709959014,8.837592946862227,8.702224675502002,8.711894035339355,37232700.0,0.0,0.0,6723,4369,5.0,1322,633,688,4656,28109.740234375,28109.83984375,27782.349609375,27783.0390625,236610000.0,8672.83984375,8672.83984375,8540.16015625,8567.990234375,2225940000.0,18396.0,15.0,8.711894035339355,8567.990234375,27783.0390625,94.47896872271583,-107500.0,95.8125,-80400.0,18430.5,18396.0,99.81281028729552,100.0,-5.521031277284166,-4.1875,-17.112558139534883,19372.333333333332,-69.0,0.0,-69.0,1548.2857142857142,-1188.857142857143,-1.3023311703917326,430.76311605723384,0,0,0,0,1,1,0,59.900166389351085,-1004.1666666666667,49.655172413793096,-1520.8333333333335,18.041666666666657,15.0,83.14087759815247,100.0,-40.09983361064892,-50.3448275862069,-1.4937759336099583,21.937499999999996,-6.083333333333329,0.0,-6.08,3.6757142857142857,-4.351428571428571,-0.8447143795141169,-543.9746300211417,0,0,0,0,1,1,1,101.34983214467943,11.602973937988281,100.0,0.0,8.736066341400146,8.711894035339355,99.72330445859554,100.0,1.3498321446794261,0.0,75.08328538786515,8.73284355799357,-0.04834461212158203,0.0,-0.05,0.03785714285714286,-0.039999999999999994,-0.9464285714285716,-1766.6666666666733,0,0,0,0,0,1,0,100.56468344887766,4811.03515625,99.07562322990961,-7993.9453125,8616.72998046875,8567.990234375,99.43435913386833,100.0,0.5646834488776651,-0.9243767700903847,178.09036841571094,8631.174967447916,-97.4794921875,0.0,-97.48,21.52785714285714,-14.90785714285714,-1.4440611374634662,325.19421665947334,0,0,0,0,0,1,1,99.66788153598326,-9258.0078125,98.79580228221387,-33864.0625,27917.224609375,27783.0390625,99.5193449608528,100.0,-0.3321184640167395,-1.2041977177861274,-300.097381911774,27994.939778645832,-268.37109375,0.0,-268.37,53.88,-46.60857142857143,-1.156010543738123,740.9823182711199,0,0,0,0,0,1,1,0,0,0,0,1
2019-12-03,29.875,0.75,3.0,1.7916666666666667,0.0,8.653878609475012,8.653878609475012,8.50884190356528,8.595864295959473,40653100.0,0.0,0.0,6315,4079,12.0,1306,654,678,3147,27501.98046875,27524.740234375,27325.130859375,27502.810546875,275350000.0,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,2308600000.0,16191.0,35.416666666666664,8.595864295959473,8520.6396484375,27502.810546875,71.55610553763204,-643600.0,84.54830287206266,-295900.0,17684.0,17293.5,91.55733996833295,93.6247723132969,-28.443894462367968,-15.451697127937337,-2.515692977004351,17684.0,-2205.0,0.0,-2205.0,1471.4285714285713,-1346.357142857143,-1.0928961748633879,1176.4705882352955,0,0,0,0,0,0,1,162.83524904214553,1366.666666666666,123.90670553935861,683.3333333333333,23.833333333333325,25.208333333333332,148.60139860139864,140.49586776859505,62.835249042145556,23.906705539358597,2.591463414634147,23.833333333333325,20.416666666666664,20.42,0.0,4.667142857142857,-4.351428571428571,-1.0725541694024952,1478.2805429864238,1,1,1,1,1,1,1,98.7777788006151,-10.636043548583984,97.6923115274846,-20.305156707763672,8.689332326253256,8.653879165649414,98.92433587778216,99.32960850759017,-1.2222211993848948,-2.3076884725154048,-80.81825028916765,8.689332326253256,-0.11602973937988281,0.0,-0.12,0.03785714285714286,-0.048571428571428564,-0.7794117647058826,-353.3333333333338,0,0,0,0,0,0,1,98.70430683498365,-11185.05859375,97.88011223562121,-18454.00390625,8584.699869791666,8544.31494140625,99.25378612734518,99.7229117473887,-1.295693165016341,-2.119887764378787,-76.17876631597328,8584.699869791666,-47.3505859375,0.0,-47.35,20.757857142857144,-18.289999999999996,-1.1349293134421623,841.128798842256,0,0,0,0,0,0,1,97.99169563493696,-56366.015625,97.65235956140818,-66118.9453125,27779.086588541668,27642.9248046875,99.00545311025228,99.49312795660197,-2.0083043650630445,-2.347640438591819,-48.79324933990311,27779.086588541668,-280.228515625,0.0,-280.23,53.14785714285715,-66.625,-0.7977164299115519,-394.35552257790977,0,0,0,0,0,0,0,1,0,1,0,0
2019-12-04,30.166666666666668,0.0,2.0416666666666665,2.7916666666666665,0.6666666666666666,8.653878211975098,8.731231241190006,8.644208852793025,8.653878211975098,29982900.0,0.0,0.0,5847,4012,20.0,1412,650,575,2997,27634.630859375,27727.44921875,27612.080078125,27649.779296875,218200000.0,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,2150680000.0,15513.0,35.666666666666664,8.653878211975098,8566.669921875,27649.779296875,80.796875,-368700.0,84.01299756295695,-295200.0,16700.0,16700.0,92.89221556886228,92.89221556886228,-19.203125,-15.987002437043055,-4.207485760781123,16960.333333333332,-678.0,0.0,-678.0,1379.5,-1394.7857142857142,-0.9890408152814053,-9024.766355140247,0,0,0,0,1,0,0,118.06896551724135,545.8333333333328,169.1699604743083,1458.3333333333335,28.69444444444444,28.694444444444443,124.29816069699903,124.29816069699903,18.068965517241363,69.16996047430833,6.5343511450381735,27.77777777777777,0.25,0.25,0.0,4.6850000000000005,-3.3871428571428575,-1.383171657528469,360.97963676389656,1,1,1,1,0,0,0,99.33406187989753,-5.801582336425781,98.78587285385578,-10.636043548583984,8.653878847757975,8.653878847757975,99.99999265320339,99.99999265320339,-0.6659381201024664,-1.2141271461442125,-149.16410231120756,8.677514288160536,0.058013916015625,0.06,0.0,0.04214285714285714,-0.032857142857142856,-1.2826086956521738,453.8461538461539,1,0,0,0,1,1,1,99.06035584745266,-8125.9765625,98.85984478850989,-9879.98046875,8551.7666015625,8551.7666015625,100.17427183185492,100.17427183185492,-0.9396441525473491,-1.1401552114901086,-105.4232664343228,8578.689887152777,46.0302734375,46.03,0.0,24.045714285714286,-18.004999999999995,-1.335502043083271,398.060778053683,1,0,1,0,1,1,0,98.3219338394116,-47190.0390625,98.56823290829992,-40163.0859375,27645.209635416668,27645.209635416668,100.01652966831722,100.01652966831722,-1.6780661605884029,-1.4317670917000747,-58.5924060377546,27735.984157986113,146.96875,146.97,0.0,57.06714285714286,-66.625,-0.8565424819083356,-597.0704730588149,1,0,1,0,1,1,0,1,1,0,0,0
2019-12-05,23.916666666666668,0.75,0.0,1.375,0.0,8.67321611515933,8.702223267858379,8.586193734941425,8.634539604187012,25768600.0,0.0,0.0,5727,4075,8.0,1248,582,708,2821,27736.05078125,27745.19921875,27562.80078125,27677.7890625,208600000.0,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,2123380000.0,15169.0,26.041666666666668,8.634539604187012,8570.7001953125,27677.7890625,79.21148825065274,-398100.0,82.45814307458144,-322700.0,16317.25,15624.333333333334,92.96296863748486,97.08574232500587,-20.788511749347258,-17.54185692541857,-3.810349158502889,16189.666666666666,-344.0,0.0,-344.0,1135.0,-1419.357142857143,-0.7996577927633234,-399.145943230344,0,0,0,0,1,1,1,91.10787172011663,-254.16666666666643,173.61111111111111,1104.1666666666667,28.031249999999996,32.375,92.90226681531031,80.43758043758044,-8.892128279883375,73.61111111111111,-10.245901639344272,27.810185185185183,-9.624999999999996,0.0,-9.62,4.580714285714286,-4.074285714285714,-1.1242987377279106,904.5133991537356,0,0,1,1,0,0,1,98.13185781738615,-16.437625885009766,99.11208250653004,-7.735443115234375,8.649044036865234,8.628094037373861,99.83230016385164,100.07470441079143,-1.8681421826138491,-0.8879174934699554,-52.52911621538515,8.64743243323432,-0.019338607788085938,0.0,-0.02,0.04214285714285714,-0.032857142857142856,-1.2826086956521738,453.8461538461539,0,0,0,0,0,1,0,98.4551784453042,-13447.94921875,100.03162889853243,270.99609375,8556.5,8552.669921875,100.16595798880968,100.21081455968954,-1.5448215546957944,0.031628898532441906,-63.73239559354281,8558.077799479166,4.0302734375,4.03,0.0,24.333571428571428,-17.784999999999997,-1.3682075585364877,371.58595113438025,1,1,1,0,0,1,0,98.27364388048572,-48621.09375,99.62117175243776,-10525.0,27653.3544921875,27610.126302083332,100.08836023969316,100.24506501591614,-1.7263561195142736,-0.3788282475622352,-56.92547601831767,27656.069444444445,28.009765625,28.01,0.0,59.06785714285714,-66.50857142857144,-0.8881239797233438,-793.8465969088977,1,1,0,0,1,1,0,1,0,1,1,1
2019-12-06,22.375,1.125,0.0,1.5,0.0,8.663549050032858,8.769909252828926,8.653879689200215,8.721564292907715,31086900.0,0.0,0.0,5692,3787,7.0,1231,629,585,2719,27839.6796875,28035.849609375,27839.6796875,28015.060546875,223310000.0,8634.25,8665.4404296875,8630.580078125,8656.5302734375,2053530000.0,14650.0,25.0,8.721564292907715,8656.5302734375,28015.060546875,79.3392905496886,-381500.0,90.48236674695819,-154100.0,15983.8,15110.666666666666,91.65530099225467,96.95138092296833,-20.660709450311398,-9.517633253041813,-3.8401048492791614,15761.5,-519.0,0.0,-519.0,987.5714285714286,-1456.4285714285713,-0.678077488965179,-210.63375990249853,0,0,0,0,0,0,1,118.57707509881425,391.66666666666714,70.58823529411765,-1041.6666666666665,27.424999999999994,28.902777777777775,91.1577028258888,86.4968765016819,18.577075098814255,-29.411764705882348,6.382978723404248,27.020833333333332,-1.0416666666666679,0.0,-1.04,3.690714285714286,-4.148571428571428,-0.8896349862258955,-806.0842433697367,0,0,0,0,0,1,0,99.55852396139423,-3.8674354553222656,101.46233110040288,12.569999694824219,8.66354808807373,8.669994036356607,100.66965871539226,100.59481305678935,-0.44147603860577483,1.4623311004028772,-225.51285971444776,8.67321745554606,0.08702468872070312,0.09,0.0,0.03785714285714286,-0.032857142857142856,-1.1521739130434785,757.1428571428561,1,1,1,1,1,1,1,99.89683821642585,-893.9453125,101.59484065289534,13589.0625,8576.5060546875,8597.966796875,100.93306316394732,100.68113169015476,-0.10316178357415123,1.594840652895342,-968.3512125846624,8589.843424479166,85.830078125,85.83,0.0,26.049285714285713,-17.784999999999997,-1.4646772962769592,315.20311149524616,1,1,1,1,1,1,0,99.87041788925217,-3634.9609375,101.86253691827945,51225.0,27725.695703125,27780.876302083332,101.04367027196864,100.84296925066438,-0.12958211074783033,1.8625369182794456,-770.711460963946,27773.923177083332,337.271484375,337.27,0.0,67.235,-66.50857142857144,-1.010922330097087,9255.555555555793,1,1,1,1,1,1,1,0,1,0,1,0
2019-12-09,24.666666666666668,0.0,3.5416666666666665,2.958333333333333,0.0,8.67321751811085,8.76990835012166,8.663548158273496,8.711894035339355,21772900.0,0.0,0.0,6091,3693,5.0,1286,676,681,2992,27987.05078125,28010.419921875,27906.140625,27909.599609375,217000000.0,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,2088520000.0,15424.0,31.166666666666668,8.711894035339355,8621.830078125,27909.599609375,83.84431398130027,-297200.0,99.4262876297299,-8900.0,15081.0,15424.0,102.27438498773292,100.0,-16.155686018699715,-0.573712370270096,-5.189771197846568,15797.199999999999,774.0,774.0,0.0,280.7142857142857,-1456.4285714285713,-0.19274153997057383,-23.876063183475097,1,0,1,1,1,1,1,207.7777777777778,1616.6666666666667,87.38317757009347,-449.99999999999966,27.40277777777777,31.166666666666668,113.73542828180439,100.0,107.7777777777778,-12.616822429906533,1.9278350515463918,28.672222222222217,6.166666666666668,6.17,0.0,3.143571428571429,-4.148571428571429,-0.7577479338842976,-312.79317697228163,1,0,1,1,1,1,1,100.0,0.0,100.67040258648402,5.801582336425781,8.689332644144693,8.711894035339355,100.25964469446184,100.0,0.0,0.6704025864840164,inf,8.679663403828938,-0.009670257568359375,0.0,-0.01,0.03785714285714286,-0.03357142857142857,-1.1276595744680853,883.3333333333322,0,1,1,1,0,0,1,100.62838357978039,5383.984375,100.6438926298438,5516.015625,8616.353515625,8621.830078125,100.06356009523134,100.0,0.6283835797803917,0.6438926298438147,160.13846767757383,8591.614062499999,-34.7001953125,0.0,-34.7,25.398571428571426,-20.263571428571424,-1.2534104127745076,494.6167756294335,0,1,1,1,0,0,1,100.45553168820118,12656.0546875,100.9396831334902,25982.03125,27867.483072916668,27909.599609375,100.15113146870182,100.0,0.4555316882011816,0.9396831334902015,220.5236963533388,27786.997005208334,-105.4609375,0.0,-105.46,64.99714285714286,-74.04142857142858,-0.8778483088618341,-718.654241036171,0,1,1,1,0,0,0,1,1,1,1,1
2019-12-10,18.041666666666668,0.0,0.0,0.0,0.0,8.721562998608269,8.798916029548048,8.663547764343003,8.76990795135498,34217700.0,0.0,0.0,5383,3512,6.0,1179,636,692,2377,27900.650390625,27949.01953125,27804.0,27881.720703125,213250000.0,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,2053390000.0,13785.0,18.041666666666668,8.76990795135498,8616.1796875,27881.720703125,85.13989253288864,-240600.0,90.87612894719493,-138400.0,14619.666666666666,14604.5,94.29079550377347,94.38871580677188,-14.860107467111359,-9.123871052805063,-5.729426433915212,14649.0,-1639.0,0.0,-1639.0,280.7142857142857,-1107.9285714285713,-0.25336857713880473,-33.934893359813486,0,0,0,0,0,0,0,50.941176470588246,-1737.4999999999995,69.28,-800.0,24.736111111111104,24.604166666666668,72.93655249859631,73.32768839966131,-49.05882352941176,-30.72,-1.0383693045563551,24.282407407407405,-13.125,0.0,-13.12,3.143571428571429,-4.073571428571428,-0.7716991057338245,-338.0184331797239,0,0,0,0,0,0,0,102.02473712244758,17.40436553955078,101.56775408271133,13.536834716796875,8.734455426534018,8.740900993347168,100.40589278998738,100.3318531811525,2.024737122447569,1.5677540827113319,50.389127552082755,8.716191079881456,0.058013916015625,0.06,0.0,0.04214285714285714,-0.03,-1.4047619047619049,347.0588235294117,1,1,1,1,1,1,0,101.12127777965614,9554.00390625,100.53063916775871,4547.94921875,8631.513346354166,8619.0048828125,99.82235260215819,99.9672213283214,1.1212777796561313,0.5306391677587056,90.18396655525231,8616.295572916666,-5.650390625,0.0,-5.65,23.91857142857143,-20.667142857142856,-1.1573235639731805,735.6326889279431,0,1,0,1,0,0,1,101.37771430888563,37891.015625,100.7368061089146,20393.1640625,27935.460286458332,27895.66015625,99.80762950464295,99.9500300295927,1.3777143088856187,0.7368061089146108,73.58398882485747,27872.228949652777,-27.87890625,0.0,-27.88,64.99714285714286,-68.73285714285714,-0.9456487851516223,-1739.885277246657,0,1,0,1,0,0,0,0,1,1,1,0
