date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland
2019-01-17,3.0833333333333335,0.0,0.0,0.0,0.0,11.284750176404447,11.475371283961092,11.259334298048962,11.4287748336792,2586400.0,0.0,0.0,1694,146,40,492
2019-01-18,3.125,0.0,0.0,0.0,3.125,11.496550318181756,11.538910651389521,11.433010222348184,11.530438423156738,2937900.0,0.0,0.0,1600,136,26,437
2019-01-19,2.9166666666666665,0.0,2.9166666666666665,0.0,0.0,,,,,,,,1027,97,24,345
2019-01-20,6.75,0.0,0.0,0.0,0.0,,,,,,,,1228,109,30,382
2019-01-21,3.5416666666666665,0.0,0.0,0.0,0.0,,,,,,,,1467,130,35,407
2019-01-22,5.916666666666667,0.0,0.0,0.0,0.0,10.937396546118004,11.064477549970617,10.886564790941904,10.962812423706055,5007400.0,0.0,0.0,2102,126,42,439
2019-01-23,7.916666666666667,0.0,0.0,0.0,0.0,11.166141063112372,11.170377177064287,11.022116420571763,11.056004524230957,2790600.0,0.0,0.0,1810,133,38,413
2019-01-24,11.791666666666666,0.0,0.0,0.0,0.0,11.022116702997327,11.12378101657991,10.963659460101594,11.072948455810547,2265600.0,0.0,0.0,1667,118,32,353
2019-01-25,5.416666666666667,0.0,0.0,0.0,0.0,11.072949097854913,11.161905882370258,11.064477677198939,11.098365783691406,2884400.0,0.0,0.0,1440,112,30,346
2019-01-26,6.041666666666667,0.0,0.0,0.0,0.0,,,,,,,,1106,96,22,389
2019-01-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,1117,83,22,355
2019-01-28,12.333333333333334,0.0,0.0,0.0,0.0,10.988229051897013,11.089893369674757,10.971284594955968,11.04753303527832,4429400.0,0.0,0.0,1548,106,36,339
2019-01-29,1.5416666666666667,0.0,0.0,0.0,0.0,11.089892869869027,11.140724622488897,11.005172204894395,11.022116661071777,2517200.0,0.0,0.0,1787,163,83,440
2019-01-30,3.4166666666666665,0.0,0.0,0.0,0.0,11.098366527333972,11.233918962386488,11.051770074801079,11.183086395263672,2176500.0,0.0,0.0,1569,163,41,406
2019-01-31,10.0,0.0,0.0,0.0,0.0,10.937396022695314,11.011950175736052,10.895035690104983,10.979756355285645,2367000.0,0.0,0.0,1667,162,46,406
2019-02-01,2.7916666666666665,0.0,0.0,0.0,0.0,10.878092309343593,10.962812168651443,10.83149586155277,10.903508186340332,3237900.0,0.0,0.0,1607,113,33,386
2019-02-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,1200,76,18,290
2019-02-03,1.6666666666666667,0.0,0.0,0.0,0.0,,,,,,,,1293,94,25,361
2019-02-04,10.708333333333334,0.0,0.0,0.0,0.0,10.818788568055236,10.886564780193911,10.767956004973142,10.869620323181152,2622800.0,0.0,0.0,1767,103,47,394
2019-02-05,1.75,0.0,0.0,0.0,0.0,10.979757491413533,11.072949586390378,10.971285262427577,11.030590057373047,1796100.0,0.0,0.0,1678,151,60,808
2019-02-06,5.125,0.0,0.0,0.0,0.0,11.047532106653618,11.098364665247734,10.996699548059501,11.005171775817871,2195900.0,0.0,0.0,1696,104,44,459
2019-02-07,7.666666666666667,0.0,0.0,0.0,0.0,10.945868723748049,10.962812372742588,10.784899614540949,10.818788528442383,2844000.0,0.0,0.0,1713,120,43,428
2019-02-08,8.083333333333334,0.0,0.0,0.0,0.0,10.717123673428818,10.767956237609123,10.611223238679694,10.74254035949707,2054300.0,0.0,0.0,1433,121,44,445
2019-02-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,1085,117,25,375
2019-02-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,1276,76,25,315
2019-02-11,10.0,0.0,0.0,0.0,0.0,10.827259330787918,10.852676014762848,10.734067246748236,10.75101089477539,1454600.0,0.0,0.0,2560,123,35,392
2019-02-12,5.166666666666667,0.0,0.0,0.0,0.0,10.79337166975169,10.890799871785775,10.784899441412335,10.8611478805542,1801600.0,0.0,0.0,1879,107,32,380
2019-02-13,6.458333333333333,0.0,0.0,0.0,0.0,10.988228610323713,11.013644486757741,10.928923821369455,10.937396049499512,1305300.0,0.0,0.0,1529,112,36,390
2019-02-14,6.0,0.0,0.0,0.0,0.0,10.776428466298542,10.818788801789431,10.708652252695599,10.74254035949707,1833900.0,0.0,0.0,1547,107,45,394
2019-02-15,5.0,0.0,0.0,0.0,0.0,10.911979932965464,10.979756140602332,10.895035477078183,10.971283912658691,2485500.0,0.0,0.0,1446,106,27,314
2019-02-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,1211,83,37,306
2019-02-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,1163,77,20,322
2019-02-18,12.291666666666666,0.0,0.0,0.0,0.0,,,,,,,,1634,122,32,385
2019-02-19,1.25,0.0,0.0,0.0,0.0,10.759484446828754,10.967049210430138,10.742540796716513,10.945869445800781,3522600.0,0.0,0.0,1985,103,55,399
2019-02-20,15.041666666666666,0.0,0.0,0.0,0.0,10.581571082491736,10.63663976016466,10.454490885941611,10.55615520477295,6228400.0,0.0,0.0,3635,199,326,480
2019-02-21,5.958333333333333,0.0,0.0,0.0,0.0,10.412130114139213,10.471434095646298,10.395186465689825,10.44601821899414,3247900.0,0.0,0.0,2944,187,233,427
2019-02-22,3.0833333333333335,0.0,0.0,0.0,0.0,10.522266872721055,10.539210521517962,10.446018433244557,10.454490661621094,1892300.0,0.0,0.0,2039,147,83,371
2019-02-23,1.0833333333333333,0.0,0.0,0.0,0.0,,,,,,,,1539,99,36,327
2019-02-24,2.375,0.0,0.0,0.0,0.0,,,,,,,,1573,107,41,315
2019-02-25,3.5833333333333335,0.0,0.0,0.0,0.0,10.590043311050062,10.657819523604287,10.53073932705416,10.55615520477295,3588500.0,0.0,0.0,1919,121,70,368
2019-02-26,11.416666666666666,0.0,0.0,0.0,0.0,10.63240341412745,10.717123273995472,10.63240341412745,10.683235168457031,2287900.0,0.0,0.0,2163,122,50,402
2019-02-27,12.75,0.0,0.0,0.0,0.0,10.700179383208273,10.75524725047926,10.67476350661829,10.717123031616211,1463000.0,0.0,0.0,2024,97,73,389
2019-02-28,10.25,0.0,0.0,0.0,0.0,10.83573223524829,10.85267669228941,10.729831802609837,10.734067916870117,1997000.0,0.0,0.0,1957,88,51,322
2019-03-01,3.0833333333333335,0.0,0.0,0.0,0.0,10.8103161137201,10.878092324442923,10.767955780029297,10.767955780029297,2432500.0,0.0,0.0,1937,90,42,341
2019-03-02,2.0,0.0,0.0,0.0,0.0,,,,,,,,1343,77,33,337
2019-03-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,1493,91,32,322
2019-03-04,7.708333333333333,0.0,0.0,0.0,2.0833333333333335,10.793371183704403,10.827259287579608,10.632402892286212,10.700179100036621,4738200.0,0.0,0.0,2126,95,39,359
2019-03-05,9.125,0.0,0.0,0.0,0.0,10.598514126488272,10.606986353916978,10.505321240684658,10.58156967163086,3173000.0,0.0,0.0,2065,93,37,417
2019-03-06,7.25,0.0,0.0,0.0,0.0,10.632402736542812,10.640874964376543,10.437545536147555,10.471433639526367,3256400.0,0.0,0.0,1960,92,38,368
2019-03-07,8.291666666666666,0.0,0.0,0.0,0.0,10.293521369691852,10.301993597916452,10.14949672169827,10.17491340637207,4996500.0,0.0,0.0,1889,104,57,390
2019-03-08,6.375,0.0,0.0,0.0,0.0,9.988529845585859,10.132554514059823,9.988529845585859,10.107138633728027,3308700.0,0.0,0.0,1662,88,43,314
2019-03-09,3.75,0.0,0.0,0.0,0.0,,,,,,,,1448,122,41,279
2019-03-10,4.166666666666667,0.0,0.0,0.0,0.0,,,,,,,,1445,84,27,314
2019-03-11,6.125,0.0,0.0,0.0,0.0,10.251161575317383,10.310465555420135,10.217273471264933,10.251161575317383,3956800.0,0.0,0.0,1915,121,56,374
2019-03-12,5.541666666666667,0.0,0.0,0.0,0.0,10.26810624679091,10.310466583067571,10.225745910514249,10.259634017944336,2161600.0,0.0,0.0,1559,108,37,374
2019-03-13,4.791666666666667,0.0,1.75,0.0,0.0,10.327410878050893,10.39518790510192,10.327410878050893,10.378243446350098,1691900.0,0.0,0.0,1522,108,39,344
2019-03-14,4.166666666666667,0.0,0.0,0.0,0.0,10.429075553887136,10.462963661937323,10.386715216835345,10.403658866882324,1757100.0,0.0,0.0,1595,117,62,307
2019-03-15,5.333333333333333,0.0,0.0,0.0,0.0,10.27657869469319,10.369770790123361,10.268106465666023,10.361298561096191,3960300.0,0.0,0.0,1611,104,38,323
2019-03-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,1082,81,41,277
2019-03-17,4.416666666666667,0.0,0.0,2.4166666666666665,0.0,,,,,,,,1069,94,24,351
2019-03-18,8.666666666666666,0.0,0.0,0.0,0.0,10.573098824953773,10.615459159673106,10.564627404374853,10.598515510559082,2751900.0,0.0,0.0,1646,128,54,384
2019-03-19,6.833333333333333,0.0,0.0,0.0,0.0,10.76795608136002,10.814552530519478,10.623931427554595,10.649347305297852,4399800.0,0.0,0.0,1612,127,42,369
2019-03-20,7.708333333333333,0.0,0.0,0.0,0.0,10.46296246045335,10.539210088843424,10.403657672208443,10.437545776367188,3751100.0,0.0,0.0,1802,102,41,341
2019-03-21,4.208333333333333,0.0,0.0,0.0,0.0,10.335881944314924,10.420602612627771,10.335035206246376,10.369770050048828,3091200.0,0.0,0.0,1465,100,29,384
2019-03-22,7.208333333333333,0.0,0.0,0.0,0.0,10.208802029572691,10.225745678925895,10.064777374267578,10.064777374267578,7156600.0,0.0,0.0,1458,109,43,349
2019-03-23,2.9166666666666665,0.0,0.0,0.0,0.0,,,,,,,,1077,76,23,310
2019-03-24,1.5416666666666667,0.0,0.0,0.0,0.0,,,,,,,,1121,68,37,324
2019-03-25,0.0,0.0,0.0,0.0,0.0,10.064777832901413,10.124081820274297,9.997001616487765,10.039361953735352,4109200.0,0.0,0.0,1566,122,34,336
2019-03-26,8.75,0.0,0.0,0.0,0.0,10.14102557172265,10.183385906018541,10.0308890257358,10.098665237426758,5383000.0,0.0,0.0,1619,96,44,426
2019-03-27,2.9583333333333335,0.0,0.0,0.0,0.0,10.285050165966213,10.327409692068748,10.174913620596048,10.183385848999023,3957400.0,0.0,0.0,1622,109,31,394
2019-03-28,6.75,0.0,0.0,0.0,0.0,10.157970428466797,10.191858538341629,10.098666438174911,10.157970428466797,3629200.0,0.0,0.0,2977,160,92,374
2019-03-29,14.458333333333334,0.0,0.0,0.0,0.0,10.28505070448406,10.335882461651083,10.218121227734816,10.259634017944336,2927700.0,0.0,0.0,1347,118,21,332
2019-03-30,2.0833333333333335,0.0,0.0,0.0,0.0,,,,,,,,1095,97,29,317
2019-03-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,1104,179,32,324
2019-04-01,12.125,0.0,0.0,0.0,0.0,10.403657194873814,10.539209605289457,10.403657194873814,10.505321502685547,5598500.0,0.0,0.0,1583,163,38,363
2019-04-02,11.291666666666666,0.0,1.9166666666666667,0.0,0.0,10.488378069828885,10.522266173125743,10.403657407608684,10.5137939453125,2959000.0,0.0,0.0,1679,115,36,492
2019-04-03,7.75,0.0,0.0,0.0,0.0,10.623930716463766,10.674763276504091,10.58157038442285,10.615458488464355,3708700.0,0.0,0.0,1650,98,53,367
2019-04-04,0.0,0.0,0.0,0.0,0.0,10.63240408288183,10.72136006253181,10.63240408288183,10.666292190551758,2332900.0,0.0,0.0,1693,157,31,374
2019-04-05,0.0,0.0,0.0,0.0,0.0,10.674762965725808,10.708651068780718,10.615458179412636,10.640874862670898,2062800.0,0.0,0.0,1498,143,33,365
2019-04-06,3.2083333333333335,0.0,0.0,0.0,0.0,,,,,,,,1058,124,28,314
2019-04-07,4.166666666666667,0.0,0.0,0.0,0.0,,,,,,,,1056,125,24,423
2019-04-08,8.041666666666666,0.0,0.0,0.0,0.0,10.615458488464355,10.63663905846288,10.573098156423441,10.615458488464355,1685000.0,0.0,0.0,1577,143,42,436
2019-04-09,11.5,0.0,0.0,0.0,0.0,10.640875103333066,10.640875103333066,10.568862781718185,10.606986999511719,2382900.0,0.0,0.0,1694,107,22,394
2019-04-10,4.708333333333333,0.0,0.0,0.0,0.0,10.581570341699864,10.59851479763027,10.513794133890498,10.564626693725586,1604500.0,0.0,0.0,1643,124,35,501
2019-04-11,12.416666666666666,0.0,0.0,0.0,0.0,10.700179782087776,10.80184410019368,10.6789992108431,10.77642822265625,3841500.0,0.0,0.0,1587,97,35,378
2019-04-12,7.583333333333333,0.0,0.0,0.0,0.0,10.945869194400174,11.00517318036529,10.861996067982563,10.886565208435059,3926500.0,0.0,0.0,1545,114,29,357
2019-04-13,2.4166666666666665,0.0,0.0,0.0,0.0,,,,,,,,1085,88,22,314
2019-04-14,13.208333333333334,0.0,0.0,0.0,0.0,,,,,,,,1167,91,20,346
2019-04-15,6.791666666666667,0.0,0.0,0.0,0.0,10.971285324947257,10.996701204093734,10.91198133762007,10.945869445800781,3881000.0,0.0,0.0,1513,134,49,450
2019-04-16,8.208333333333334,0.0,0.0,0.0,0.0,11.030588904460673,11.140724637941867,11.030588904460673,11.11530876159668,3669900.0,0.0,0.0,1580,103,39,372
2019-04-17,2.125,0.0,0.0,0.0,0.0,11.250861141291178,11.30169370176561,11.195793274737005,11.293221473693848,2352100.0,0.0,0.0,1614,102,36,373
2019-04-18,5.541666666666667,0.0,0.0,0.0,0.0,11.250860884128224,11.284748987684546,11.191556904893693,11.233917236328125,2737400.0,0.0,0.0,1439,99,43,352
2019-04-19,1.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,,1227,78,27,295
2019-04-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,1000,72,27,320
2019-04-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,981,86,25,285
2019-04-22,4.166666666666667,0.0,0.0,0.0,0.0,11.208500552693794,11.250860884128224,11.15766880133737,11.233917236328125,2559700.0,0.0,0.0,1411,95,27,329
2019-04-23,7.416666666666667,0.0,0.0,0.0,0.0,11.10683699000561,11.187321544355584,11.0585470653518,11.089893341064453,3318400.0,0.0,0.0,1492,98,22,380
2019-04-24,18.75,0.0,1.375,0.0,0.0,11.191557171747167,11.192404717737634,11.089892858654101,11.157669067382812,3043700.0,0.0,0.0,1760,120,37,362
2019-04-25,16.166666666666668,0.0,0.0,0.0,0.0,11.225444768956626,11.344053532851309,11.225444768956626,11.267805099487305,5785100.0,0.0,0.0,1766,104,40,429
2019-04-26,4.333333333333333,0.0,0.0,0.0,0.0,11.242389961984355,11.301693943844683,11.200029628674338,11.259333610534668,2894600.0,0.0,0.0,1550,112,47,328
2019-04-27,1.75,0.0,0.0,0.0,0.0,,,,,,,,1109,88,33,273
2019-04-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,1112,83,33,308
2019-04-29,4.416666666666667,0.0,0.0,0.0,0.0,11.369470606214264,11.479607154018865,11.36099837762402,11.462662696838379,2705300.0,0.0,0.0,1436,88,24,291
2019-04-30,7.583333333333333,0.0,0.0,0.0,0.0,11.454191550280598,11.471135199910325,11.318638313461742,11.386414527893066,2194800.0,0.0,0.0,1510,90,33,627
2019-05-01,3.125,0.0,0.0,0.0,0.0,11.35252548114095,11.454190602330323,11.242389747772052,11.250861167907715,3052700.0,0.0,0.0,1273,85,33,329
2019-05-02,8.708333333333334,0.0,2.5,0.0,0.0,11.344054961918943,11.386414489829763,11.276278747714187,11.335582733154297,2934700.0,0.0,0.0,1452,129,40,350
2019-05-03,2.9583333333333335,0.0,0.0,0.0,0.0,11.318637349952994,11.344054034168279,11.208500808888509,11.293221473693848,5274900.0,0.0,0.0,1379,95,49,358
2019-05-04,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,,1072,94,15,345
2019-05-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,1058,66,18,312
2019-05-06,9.666666666666666,0.0,0.0,0.0,1.25,11.140454198907177,11.24765974825105,11.104719015792554,11.220858573913574,3436500.0,0.689,0.0,1393,120,31,350
2019-05-07,5.041666666666667,0.0,0.0,0.0,0.0,10.988579858275719,11.006447024487418,10.881374305023517,10.917109489440918,3835400.0,0.0,0.0,1546,107,32,365
2019-05-08,1.5416666666666667,0.0,0.0,0.0,0.0,10.952844631678625,11.042182166381085,10.92068271022862,10.96177864074707,3839300.0,0.0,0.0,1512,103,39,300
2019-05-09,5.916666666666667,0.0,1.4583333333333333,0.0,0.0,10.702696671737215,10.8635054147029,10.626760156441122,10.827770233154297,4409100.0,0.0,0.0,1475,100,34,356
2019-05-10,6.125,0.0,0.0,0.0,1.9166666666666667,10.747365874177952,10.863505427344549,10.684829519393606,10.83670425415039,3012100.0,0.0,0.0,1455,99,39,333
2019-05-11,1.625,0.0,0.0,0.0,0.0,,,,,,,,1100,70,23,289
2019-05-12,2.0,0.0,0.0,0.0,0.0,,,,,,,,1020,83,35,300
2019-05-13,6.958333333333333,0.0,0.0,0.0,0.0,10.541889178400355,10.613359544193392,10.506153995503837,10.532955169677734,4203000.0,0.0,0.0,4171,105,37,355
2019-05-14,6.0,0.0,0.0,0.0,0.0,10.47935199371664,10.622293577629238,10.45255081948039,10.550823211669922,3149100.0,0.0,0.0,2108,84,44,357
2019-05-15,6.166666666666667,0.0,0.0,0.0,0.0,10.461484803884698,10.59549152674815,10.425749620988181,10.532955169677734,3025200.0,0.0,0.0,1449,94,46,362
2019-05-16,6.666666666666667,0.0,0.0,0.0,0.0,10.684829647712004,10.805436206525028,10.675895639208681,10.711630821228027,6006900.0,0.0,0.0,1575,85,56,370
2019-05-17,5.208333333333333,0.0,0.0,0.0,0.0,10.63122556367602,10.783100287613724,10.63122556367602,10.684828758239746,2335400.0,0.0,0.0,1407,107,23,322
2019-05-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,1004,100,26,320
2019-05-19,2.625,0.0,0.0,0.0,0.0,,,,,,,,1040,99,26,297
2019-05-20,4.833333333333333,0.0,0.0,0.0,0.0,10.631226461074675,10.74289901151451,10.613359296041153,10.720564842224121,3034400.0,0.0,0.0,1429,115,38,368
2019-05-21,17.875,0.0,0.0,0.0,0.0,10.720563840139153,10.77416703421715,10.67142764990048,10.756299018859863,2062100.0,0.0,0.0,1483,95,46,349
2019-05-22,11.916666666666666,0.0,0.0,0.0,0.0,10.658028577788226,10.702696916751112,10.631226552017752,10.64016056060791,1655800.0,0.0,0.0,1516,124,41,353
2019-05-23,12.083333333333334,0.0,0.0,0.0,0.0,10.434682759872423,10.53295429164741,10.407880735938786,10.515087127685547,2555900.0,0.0,0.0,1482,100,32,385
2019-05-24,12.833333333333334,0.0,0.0,0.0,5.625,10.595491369651072,10.658028577788226,10.546356026393108,10.64016056060791,2477300.0,0.0,0.0,1493,105,25,335
2019-05-25,3.9583333333333335,0.0,0.0,0.0,0.0,,,,,,,,1121,93,26,340
2019-05-26,3.0,0.0,0.0,0.0,0.0,,,,,,,,1762,93,39,365
2019-05-27,7.791666666666667,0.0,0.0,0.0,0.0,,,,,,,,1580,134,27,458
2019-05-28,5.833333333333333,0.0,0.0,0.0,0.0,10.524020344449163,10.532954352478638,10.416814804077148,10.416814804077148,2364300.0,0.0,0.0,1570,108,43,396
2019-05-29,6.416666666666667,0.0,0.0,0.0,0.0,10.327477329320821,10.41681485406257,10.273874132880648,10.38107967376709,2199400.0,0.0,0.0,1477,103,23,349
2019-05-30,6.791666666666667,0.0,0.0,0.0,0.0,10.416814891412539,10.470418088044909,10.309609350141706,10.336410522460938,1863400.0,0.0,0.0,1467,92,46,315
2019-05-31,3.875,0.0,0.0,0.0,0.0,10.238139216125917,10.291742413945894,10.157734845392913,10.21133804321289,3454400.0,0.0,0.0,1416,96,30,368
2019-06-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,1023,92,16,286
2019-06-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,1117,62,24,359
2019-06-03,7.458333333333333,0.0,0.0,0.0,0.0,10.122000555927597,10.269408297926777,10.113066546838192,10.247074127197266,3540400.0,0.0,0.0,1526,99,29,322
2019-06-04,0.0,0.0,0.0,0.0,0.0,10.434682759872423,10.515087127685547,10.390013571976922,10.515087127685547,4045600.0,0.0,0.0,1495,104,29,375
2019-06-05,6.458333333333333,0.0,0.0,0.0,0.0,10.586558423053498,10.586558423053498,10.443616838757388,10.497220039367676,2696600.0,0.0,0.0,1632,87,29,448
2019-06-06,5.625,0.0,0.0,0.0,0.0,10.53295429164741,10.559755463587154,10.420388006310258,10.515087127685547,2267100.0,0.0,0.0,1526,100,34,392
2019-06-07,2.7083333333333335,0.0,0.0,0.0,0.0,10.577623416704842,10.613358596410174,10.515087065218985,10.541888236999512,1743400.0,0.0,0.0,1432,100,32,308
2019-06-08,7.541666666666667,0.0,0.0,0.0,0.0,,,,,,,,1067,71,20,268
2019-06-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,1038,80,25,322
2019-06-10,5.5,0.0,0.0,0.0,0.0,10.613358471266368,10.693762837653775,10.586557299801859,10.595490455627441,2078200.0,0.0,0.0,1567,108,30,357
2019-06-11,8.791666666666666,0.0,0.0,0.0,0.0,10.693763772612881,10.71163093782006,10.626760412096543,10.649094581604004,2380600.0,0.0,0.0,1539,105,35,371
2019-06-12,4.5,0.0,0.0,0.0,0.0,10.532956167898389,10.568691354181572,10.465952800116677,10.488286972045898,1711600.0,0.0,0.0,1527,94,32,313
2019-06-13,18.833333333333332,0.0,0.0,0.0,0.0,10.461483929342652,10.50615311722761,10.407880733481926,10.443615913391113,1870600.0,0.0,0.0,1934,127,232,376
2019-06-14,19.208333333333332,0.0,0.0,0.0,0.0,10.318544375806693,10.336411541783512,10.264941173888257,10.309610366821289,2635200.0,0.0,0.0,1535,98,21,264
2019-06-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,1105,100,24,303
2019-06-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,1108,65,23,367
2019-06-17,15.791666666666666,0.0,0.0,0.0,0.0,10.327477454294472,10.363212635022387,10.247073084658185,10.256006240844727,2342500.0,0.0,0.0,1772,115,32,353
2019-06-18,6.208333333333333,0.0,0.0,0.0,0.0,10.282808104399448,10.479351169328964,10.282808104399448,10.425748825073242,3054700.0,0.0,0.0,1614,122,20,413
2019-06-19,2.6666666666666665,0.0,0.0,0.0,0.0,10.524020270629178,10.640159818216016,10.50168610270605,10.506153106689453,2605300.0,0.0,0.0,1635,92,52,349
2019-06-20,2.625,0.0,0.0,0.0,0.0,10.541888286562797,10.556182188113356,10.42574873897596,10.506153106689453,2447800.0,0.0,0.0,1528,89,29,327
2019-06-21,9.416666666666666,0.0,0.0,0.0,0.0,10.4525510189289,10.488286202590432,10.398948669433594,10.398948669433594,1860700.0,0.0,0.0,1279,109,22,332
2019-06-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,1021,85,63,256
2019-06-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,1027,80,9,331
2019-06-24,11.541666666666666,0.0,0.0,0.0,2.5416666666666665,10.434682820136102,10.46148399223063,10.398947640012096,10.416814804077148,2583300.0,0.0,0.0,1581,111,38,314
2019-06-25,18.291666666666668,0.0,0.0,0.0,0.0,10.336411488192264,10.390014689832782,10.318544322308082,10.345345497131348,2390200.0,0.0,0.0,1738,134,41,334
2019-06-26,2.3333333333333335,0.0,0.0,0.0,0.0,10.407881773139051,10.461484974354272,10.37661359409433,10.434683799743652,1638400.0,0.0,0.0,1547,112,26,315
2019-06-27,4.375,0.0,0.0,0.0,0.0,10.640160677815965,10.711631043336617,10.5731573166396,10.577624320983887,2311100.0,0.0,0.0,1495,135,34,429
2019-06-28,2.4166666666666665,0.0,0.0,0.0,0.0,10.613358559994232,10.662494751418178,10.55975536462321,10.586557388305664,2522600.0,0.0,0.0,1418,112,36,493
2019-06-29,3.125,0.0,0.0,0.0,0.0,,,,,,,,1012,74,22,286
2019-06-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,1090,87,24,432
2019-07-01,11.416666666666666,0.0,0.0,0.0,0.0,10.765234112325954,10.7920352860712,10.577624192121323,10.631226539611816,3699500.0,0.0,0.0,1427,108,31,462
2019-07-02,10.583333333333334,0.0,2.6666666666666665,0.0,0.0,10.631226576767228,10.675895767828054,10.617826415844746,10.658028602600098,1777000.0,0.0,0.0,1513,84,30,353
2019-07-03,4.708333333333333,0.0,0.0,0.0,0.0,10.729498838234672,10.756300011750698,10.702696812724705,10.711630821228027,1048700.0,0.0,0.0,1410,88,40,362
2019-07-04,2.5833333333333335,0.0,0.0,0.0,0.0,,,,,,,,1364,89,36,355
2019-07-05,8.875,0.0,0.0,0.0,2.2916666666666665,10.881373456778189,10.943909811635189,10.79203507670196,10.845638275146484,1890500.0,0.0,0.0,1408,96,36,322
2019-07-06,3.5833333333333335,0.0,0.0,0.0,0.0,,,,,,,,1108,73,22,245
2019-07-07,5.708333333333333,0.0,0.0,0.0,0.0,,,,,,,,1232,98,30,295
2019-07-08,4.708333333333333,0.0,0.0,0.0,0.0,10.738431952803472,10.792034295373323,10.675894750480145,10.684828758239746,2353100.0,0.0,0.0,1904,100,51,400
