date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5,Stoch_Oscillator_3,Stoch_Oscillator_14
2019-06-06,5.625,0.0,0.0,0.0,0.0,10.53295429164741,10.559755463587154,10.420388006310258,10.515087127685549,2267100.0,0.0,0.0,1526,100,34,392,25567.44921875,25800.30078125,25518.05078125,25720.66015625,248070000,7582.240234375,7634.1201171875,7546.22021484375,7615.5498046875,2070940000,531.625,1526.0,10.515087127685549,7615.5498046875,25720.66015625,115.62301767104665,7183.333333333331,116.21276983331816,7416.666666666669,516.8854166666667,536.6944444444445,102.85161524354606,99.05543191346203,15.623017671046666,16.21276983331816,7.4008120649652,518.5231481481482,-38.83333333333337,0.0,-38.83,22.624285714285715,-21.627857142857145,-1.0460715347270384,2270.537634408609,0,1,1,1,0,0,1,104.0218132242672,5900.0,100.0,0.0,1544.75,1551.0,98.78621136106166,98.38813668600903,4.021813224267213,0.0,25.864406779661014,1542.6666666666667,-106.0,0.0,-106.0,31.714285714285715,-35.214285714285715,-0.9006085192697769,-906.1224489795923,0,0,0,1,0,0,0,101.7286136694779,17.867660522461115,102.61550757964106,26.801300048828303,10.443617105484009,10.509131431579592,100.68434165557458,100.05667163023635,1.728613669477894,2.6155075796410654,58.849825999700535,10.451558219061958,0.01786708831787287,0.02,0.0,0.03857142857142857,-0.052142857142857144,-0.7397260273972602,-284.2105263157894,1,1,1,1,0,0,1,100.63202111713822,4782.958984375,103.85284349972783,28252.978515625,7512.79248046875,7572.716634114583,101.36776470913966,100.5656248958261,0.6320211171382151,3.8528434997278267,159.2225613802256,7524.2099609375,40.06982421875,40.07,0.0,28.215000000000003,-48.39357142857143,-0.5830319847677526,-139.82654867256645,1,1,1,1,1,0,1,102.18824753264516,55077.9296875,103.62968924340285,90088.0859375,25353.04736328125,25530.803385416668,101.44997478094551,100.74363805935609,2.188247532645161,3.6296892434028525,46.69866914421682,25393.893229166668,181.08984375,181.09,0.0,88.69571428571427,-98.84,-0.8973665953633576,-874.3416420222485,1,1,1,1,1,0,1,1,1,1,1,0,57.849454645751784,43.57187427678679
2019-06-07,2.708333333333333,0.0,0.0,0.0,0.0,10.577623416704842,10.613358596410174,10.515087065218983,10.541888236999512,1743400.0,0.0,0.0,1432,100,32,308,25768.720703125,26072.75,25768.720703125,25983.939453125,263010000,7652.97021484375,7767.02001953125,7647.91015625,7742.10009765625,2066020000,442.7083333333333,1432.0,10.541888236999512,7742.10009765625,25983.939453125,88.9195748598209,-5516.666666666669,87.14730971128608,-6529.166666666669,502.05,514.9305555555555,88.18012814128738,85.97437626432907,-11.080425140179099,-12.852690288713914,-8.02492447129909,492.1597222222223,-88.91666666666669,0.0,-88.92,22.624285714285715,-23.660714285714285,-0.9561962264150944,-2182.9083390765013,0,0,0,0,0,0,0,101.12994350282484,1600.0,95.78595317725753,-6300.0,1522.2,1530.0,94.0743660491394,93.59477124183006,1.1299435028248588,-4.214046822742475,89.5,1507.1666666666667,-94.0,0.0,-94.0,31.714285714285715,-29.928571428571427,-1.0596658711217184,1775.9999999999995,0,0,0,0,0,0,1,103.2370899130729,33.05501937866211,100.25488242739709,2.6801109313963067,10.463271331787109,10.518065134684244,100.75136066646353,100.22649700311048,3.2370899130729094,0.25488242739708233,31.891943901883113,10.47637414932251,0.026801109313963067,0.03,0.0,0.04071428571428571,-0.049999999999999996,-0.8142857142857143,-438.46153846153845,1,1,1,1,1,1,0,103.87688694174307,28895.01953125,102.85607213810582,21497.998046875,7558.65400390625,7644.376627604167,102.42696773334508,101.2783706875352,3.876886941743054,2.8560721381058154,26.793891207732734,7589.228352864583,126.55029296875,126.55,0.0,37.25428571428571,-42.55285714285714,-0.8754825930775169,-703.1005661903466,1,1,1,1,1,1,0,104.7104515438439,116890.0390625,102.57285308120015,65175.9765625,25479.22578125,25748.056640625,101.98088307787758,100.9161188970193,4.710451543843908,2.572853081200141,22.22938726133168,25563.3447265625,263.279296875,263.28,0.0,107.50142857142858,-91.79142857142857,-1.1711488778908707,684.2866236246244,1,1,1,1,1,1,1,1,1,1,1,1,60.1162497171433,54.0889272100055
2019-06-10,5.5,0.0,0.0,0.0,0.0,10.613358471266368,10.693762837653775,10.58655729980186,10.59549045562744,2078200.0,0.0,0.0,1567,108,30,357,26090.220703125,26210.609375,26054.310546875,26062.6796875,249280000,7798.8701171875,7895.43994140625,7795.759765625,7823.169921875,2049370000,500.5,1567.0,10.59549045562744,7823.169921875,26062.6796875,109.40887148192004,4304.166666666669,87.73646921335182,-6995.833333333338,491.6111111111111,500.5,101.8081139111764,100.0,9.408871481920034,-12.263530786648168,11.62826718296224,501.53333333333336,57.791666666666686,57.79,0.0,21.850714285714282,-23.660714285714285,-0.9235018867924527,-1207.2217837411188,1,0,0,1,1,1,1,102.68676277850591,4100.0,96.0171568627451,-6500.0,1508.3333333333333,1567.0,103.88950276243094,100.0,2.686762778505898,-3.9828431372549016,38.21951219512195,1537.1333333333334,135.0,135.0,0.0,39.785714285714285,-29.928571428571427,-1.3293556085918854,403.6231884057971,1,0,1,1,1,1,0,103.40015426945557,34.8416328430174,100.93615658137315,9.827041625976385,10.550821940104166,10.59549045562744,100.42336526743463,100.0,3.400154269455561,0.9361565813731707,30.410430255569604,10.50734437306722,0.05360221862792791,0.05,0.0,0.041428571428571426,-0.049999999999999996,-0.8285714285714286,-483.3333333333335,1,1,1,1,0,0,0,106.68414788229477,49014.990234375,103.26962703412654,24768.994140625,7726.93994140625,7823.169921875,101.24538279316866,100.0,6.684147882294776,3.269627034126538,15.960770132702148,7646.8259765625,81.06982421875,81.07,0.0,43.045,-34.417142857142856,-1.250684874647186,498.907194304164,1,1,1,1,0,0,1,105.00770121989558,124290.0390625,102.0482309161794,52310.9375,25922.426432291668,26062.6796875,100.54104987268329,100.0,5.00770121989558,2.0482309161793966,20.96924249448037,25673.710416666665,78.740234375,78.74,0.0,113.12571428571427,-85.78428571428572,-1.3187230428483403,413.75202466168577,1,1,1,1,0,0,0,1,1,1,1,1,65.94591131224045,61.30387189171184
2019-06-11,8.791666666666666,0.0,0.0,0.0,0.0,10.69376377261288,10.71163093782006,10.626760412096544,10.649094581604004,2380600.0,0.0,0.0,1539,105,35,371,26180.58984375,26248.669921875,25998.869140625,26048.509765625,253490000,7901.0400390625,7909.990234375,7798.6298828125,7822.56982421875,2114680000,519.7916666666667,1539.0,10.649094581604004,7822.56982421875,26048.509765625,102.3211942257218,1179.1666666666742,97.77412022885808,-1183.3333333333258,487.6666666666667,510.14583333333337,106.58749145591253,101.89079919957528,2.3211942257217997,-2.2258797711419245,44.08127208480538,501.0046296296296,19.291666666666742,19.29,0.0,23.228571428571428,-22.377857142857145,-1.0380158958153787,2730.4785894206584,1,0,1,0,1,1,1,102.94314381270904,4400.0,100.85190039318479,1300.0,1512.6666666666667,1553.0,101.7408550022036,99.0985189954926,2.94314381270903,0.8519003931847969,34.97727272727273,1518.5555555555554,-28.0,0.0,-28.0,35.92857142857143,-31.928571428571427,-1.1252796420581657,898.214285714285,0,1,0,0,0,0,1,101.27443027614696,13.400745391845525,101.27443027614696,13.400745391845525,10.595491091410318,10.622292518615723,100.5059085013732,100.25231900685571,1.2744302761469493,1.2744302761469493,79.4664346662692,10.583579487270779,0.053604125976564276,0.05,0.0,0.042142857142857135,-0.049999999999999996,-0.8428571428571427,-536.3636363636359,1,1,1,1,1,1,0,103.92513607371055,29544.970703125,102.71838573498431,20702.001953125,7795.946614583333,7822.869873046875,100.34150066632851,99.99616446607199,3.9251360737105445,2.7183857349843037,26.47682376409109,7758.816569010417,-0.60009765625,0.0,-0.6,37.09214285714285,-34.46,-1.0763825553436694,1409.1994572591627,0,1,0,1,0,0,1,102.82774750124825,71633.0078125,101.2746547226368,32784.9609375,26031.709635416668,26055.5947265625,100.06453717578916,99.97280829314451,2.827747501248258,1.2746547226367908,36.36383639481842,25964.454210069445,-14.169921875,0.0,-14.17,99.02357142857143,-86.79642857142858,-1.1408714973460066,809.8668068699619,0,1,0,1,0,0,1,0,0,0,0,0,75.79665320623458,67.28627141187276
2019-06-12,4.5,0.0,0.0,0.0,0.0,10.532956167898387,10.568691354181572,10.465952800116677,10.488286972045898,1711600.0,0.0,0.0,1527,94,32,313,26040.30078125,26082.099609375,25958.66015625,26004.830078125,223690000,7803.1298828125,7819.16015625,7773.97021484375,7792.72021484375,1952790000,443.5,1527.0,10.488286972045898,7792.72021484375,26004.830078125,77.74450368855452,-12695.833333333338,100.17882352941176,79.16666666666856,487.9305555555556,487.9305555555556,90.89408214966838,90.89408214966838,-22.25549631144548,0.178823529411769,-3.4932720708893985,472.94444444444446,-76.29166666666674,0.0,-76.29,21.654285714285717,-27.82714285714286,-0.7781713640330612,-350.7984262902105,0,1,0,0,0,0,0,93.56617647058823,-10500.0,106.63407821229049,9500.0,1544.3333333333333,1544.3333333333333,98.87761709475502,98.87761709475502,-6.4338235294117645,6.634078212290503,-14.542857142857143,1517.4444444444446,-12.0,0.0,-12.0,33.57142857142857,-32.785714285714285,-1.0239651416122004,4272.727272727275,0,1,0,0,0,0,1,99.91490063761381,-0.8933067321777344,99.49154018949389,-5.360126495361328,10.577624003092447,10.577624003092447,99.1554149493267,99.1554149493267,-0.08509936238619085,-0.5084598105061069,-1174.0969360520978,10.559756384955511,-0.16080760955810547,0.0,-0.16,0.042142857142857135,-0.05285714285714286,-0.7972972972972971,-393.333333333333,0,0,0,0,0,0,1,102.8676761727982,21724.0234375,100.65382927821902,5062.01171875,7812.819986979167,7812.819986979167,99.74273345387562,99.74273345387562,2.8676761727981988,0.6538292782190213,35.87144083720679,7794.871148003472,-29.849609375,0.0,-29.85,37.09214285714285,-34.10071428571428,-1.0877233405249156,1239.9474689589315,0,1,0,1,0,0,0,101.82172119551002,46525.9765625,100.08039822074588,2089.0625,26038.673177083332,26038.673177083332,99.87002755966799,99.87002755966799,1.8217211955100312,0.08039822074588292,55.89314185203998,26022.749782986113,-43.6796875,0.0,-43.68,99.02357142857143,-82.72214285714286,-1.1970624552071911,607.4533345017962,0,1,0,1,0,0,0,0,0,0,0,1,75.07061970833126,72.27106140893544
2019-06-13,18.83333333333333,0.0,0.0,0.0,0.0,10.461483929342652,10.50615311722761,10.407880733481926,10.443615913391112,1870600.0,0.0,0.0,1934,127,232,376,26036.939453125,26146.91015625,25995.7109375,26106.76953125,213400000,7822.56005859375,7848.35986328125,7813.60009765625,7837.1298828125,1838930000,753.8333333333333,1934.0,10.443615913391112,7837.1298828125,26106.76953125,141.79794654753505,22220.833333333325,150.61605061605061,25333.333333333325,554.40625,572.375,135.97129060744413,131.70270073524057,41.79794654753506,50.6160506160506,3.392462028876806,576.5648148148148,310.33333333333326,310.33,0.0,43.82071428571429,-27.767857142857142,-1.5781093247588425,272.9776630773338,1,1,1,1,1,1,1,126.73656618610747,40800.0,123.42054881940012,36700.0,1641.75,1666.6666666666667,117.80112684635297,116.03999999999999,26.736566186107467,23.42054881940013,4.740196078431373,1674.2222222222222,407.0,407.0,0.0,62.642857142857146,-30.357142857142858,-2.063529411764706,194.02654867256638,1,1,1,1,1,1,0,99.32029841097314,-7.147121429443715,98.56661149502838,-15.187454223632812,10.544121980667114,10.526999155680338,99.04680477463859,99.20791062052824,-0.6797015890268568,-1.433388504971613,-146.12338710752778,10.53295463985867,-0.04467105865478693,0.0,-0.04,0.042142857142857135,-0.04642857142857143,-0.9076923076923075,-983.3333333333308,0,0,0,0,0,1,0,102.90957427641816,22158.0078125,100.17844379039327,1395.99609375,7818.8974609375,7817.473307291667,100.2331840514099,100.25144410154236,2.909574276418148,0.17844379039327038,35.36928928417174,7820.923285590278,44.40966796875,44.41,0.0,40.26428571428571,-25.34642857142857,-1.5885585458644498,269.9066315537467,1,1,1,1,1,1,0,101.50116432725456,38610.9375,100.16916849793903,4408.984375,26055.697265625,26053.369791666668,100.19601189369199,100.20496288967738,1.5011643272545523,0.169168497939013,67.61495892517503,26061.371961805555,101.939453125,101.94,0.0,106.30499999999999,-62.28357142857143,-1.7067903712283679,241.48466655849427,1,1,1,1,1,1,0,0,0,0,0,1,69.1542322060193,73.3405017068617
2019-06-14,19.20833333333333,0.0,0.0,0.0,0.0,10.318544375806692,10.336411541783512,10.264941173888255,10.309610366821287,2635200.0,0.0,0.0,1535,98,21,264,26076.359375,26162.279296875,25988.08984375,26089.609375,208020000,7807.18994140625,7819.2099609375,7778.1201171875,7796.66015625,1804340000,402.2083333333333,1535.0,10.309610366821287,7796.66015625,26089.609375,90.85176470588236,-4050.0,77.37875751503005,-11758.333333333343,523.9666666666667,533.1805555555555,76.76219861314331,75.4356716767824,-9.148235294117647,-22.621242484969954,-9.931069958847736,503.6736111111111,-351.62499999999994,0.0,-351.62,43.82071428571429,-49.222857142857144,-0.890251335035988,-811.1728150204948,0,0,0,0,0,0,0,107.1927374301676,10300.0,99.74009096816114,-400.0,1620.4,1665.3333333333333,94.72969637126634,92.17373899119295,7.192737430167598,-0.2599090318388564,14.902912621359224,1606.1666666666667,-399.0,0.0,-399.0,61.455714285714286,-58.857142857142854,-1.0441504854368933,2364.9807586586007,0,0,0,0,0,0,1,97.79661987533709,-23.227787017822443,96.81208376748606,-33.94842147827166,10.497219657897947,10.413837750752768,98.21277159866322,98.9991453062158,-2.2033801246629094,-3.187916232513941,-44.38481530294224,10.465951442718506,-0.13400554656982422,0.0,-0.13,0.032857142857142856,-0.05571428571428571,-0.5897435897435898,-143.75,0,0,0,0,0,0,1,100.70471910599899,5456.005859375,99.66878316779567,-2590.966796875,7814.45,7808.836751302083,99.77234682223317,99.84406646674931,0.7047191059989892,-0.3312168322043406,142.9005092223843,7811.485026041667,-40.4697265625,0.0,-40.47,39.64071428571429,-28.237142857142857,-1.4038500455327332,347.61666144691503,0,0,0,0,0,0,1,100.40667398438805,10566.9921875,100.15778103908745,4109.9609375,26062.4796875,26067.069661458332,100.10409480534967,100.08646815247897,0.40667398438804264,0.1577810390874538,246.89721457220486,26067.001302083332,-17.16015625,0.0,-17.16,99.50357142857142,-63.50928571428572,-1.5667562673624778,276.4426893157645,0,1,1,1,0,0,1,1,1,0,0,0,50.24876328195825,64.8245383987696
2019-06-17,15.791666666666666,0.0,0.0,0.0,0.0,10.327477454294472,10.363212635022387,10.247073084658185,10.256006240844728,2342500.0,0.0,0.0,1772,115,32,353,26108.529296875,26165.779296875,26049.80078125,26112.529296875,199500000,7819.43017578125,7865.97998046875,7812.60986328125,7845.02001953125,1935290000,515.7916666666666,1772.0,10.256006240844728,7845.02001953125,26112.529296875,103.05527805527805,1529.1666666666629,116.30026305900036,7229.166666666662,557.2777777777777,515.7916666666667,92.55557770910178,99.99999999999997,3.0552780552780474,16.30026305900037,33.73024523160771,521.2416666666667,113.58333333333331,113.58,0.0,46.57642857142857,-49.222857142857144,-0.9462357789644764,-1759.973009446693,1,1,0,1,1,1,0,113.08232291001914,20500.0,116.0445317616241,24500.0,1747.0,1772.0,101.43102461362335,100.0,13.082322910019146,16.0445317616241,8.643902439024389,1670.9333333333334,237.0,237.0,0.0,73.28571428571429,-58.857142857142854,-1.2451456310679614,507.92079207920756,1,1,1,1,1,1,0,96.79595563599035,-33.94842147827113,97.78533203925235,-23.22807312011701,10.336410840352375,10.256006240844728,99.22212264247707,100.0,-3.204044364009649,-2.2146679607476476,-30.210554111946387,10.416815185546874,-0.05360412597655895,0.0,-0.05,0.032857142857142856,-0.04357142857142857,-0.7540983606557377,-306.6666666666666,0,0,0,0,1,1,0,100.27929979630319,2185.009765625,100.67113669226669,5229.98046875,7826.27001953125,7845.02001953125,100.23957772927854,100.0,0.2792997963031989,0.6711366922666895,359.0382131444278,7824.640006510416,48.35986328125,48.36,0.0,43.095000000000006,-26.118571428571425,-1.6499753869715041,253.8519796356291,1,1,1,1,1,1,0,100.19126816571709,4984.9609375,100.41415082669813,10769.921875,26102.969401041668,26112.529296875,100.03662378669054,100.0,0.19126816571708288,0.41415082669813513,523.8261567997492,26079.162890625,22.919921875,22.92,0.0,101.14071428571428,-46.515,-2.1743677154834846,185.152204613212,1,1,1,1,0,0,0,1,0,1,1,1,37.31332783559277,52.238774441190095
2019-06-18,6.208333333333333,0.0,0.0,0.0,0.0,10.282808104399448,10.479351169328964,10.282808104399448,10.425748825073242,3054700.0,0.0,0.0,1614,122,20,413,26228.900390625,26527.189453125,26227.80078125,26465.5390625,273490000,7920.97998046875,8005.2099609375,7911.669921875,7953.8798828125,2244920000,561.2083333333334,1614.0,10.425748825073242,7953.8798828125,26465.5390625,107.96793587174346,4141.666666666662,74.44726951138627,-19262.49999999999,493.0694444444445,538.5,113.81932903298497,104.21696069328381,7.967935871743478,-25.55273048861374,13.550301810865207,558.5879629629629,45.41666666666674,45.42,0.0,49.82071428571429,-44.121428571428574,-1.1291727375748746,874.157162551698,1,0,1,1,1,1,1,104.87329434697857,7500.0,83.45398138572907,-32000.0,1640.3333333333333,1693.0,98.3946352367405,95.33372711163615,4.8732943469785575,-16.546018614270942,21.52,1702.6666666666667,-158.0,0.0,-158.0,73.28571428571429,-63.5,-1.1541057367829022,748.9051094890509,0,0,0,1,0,0,1,97.902678440695,-22.334575653076172,99.82891856167403,-1.7867088317869317,10.33045514424642,10.340877532958984,100.92245384638157,100.82073587897887,-2.097321559305003,-0.17108143832596917,-46.67986079976088,10.366190168592665,0.16974258422851385,0.17,0.0,0.04499999999999999,-0.04071428571428572,-1.1052631578947365,1050.0000000000032,1,0,1,0,1,1,1,101.67860513289652,13131.005859375,101.48970352342945,11675.0,7865.186686197917,7899.449951171875,101.1276680408645,100.68903445147532,1.678605132896517,1.4897035234294482,60.57327190310981,7868.806640625,108.85986328125,108.86,0.0,50.87071428571429,-21.830000000000002,-2.3303121523460506,175.17032737290012,1,1,1,1,1,1,0,101.60097180463403,41702.9296875,101.37423947003687,35876.953125,26222.559244791668,26289.0341796875,100.92660603963206,100.67140116904287,1.600971804634037,1.3742394700368814,63.46206192423157,26223.825954861113,353.009765625,353.01,0.0,126.35571428571428,-30.70357142857143,-4.115342561358613,132.09919873350609,1,1,1,1,1,1,0,1,1,1,1,0,36.31833110747353,41.29347407500817
2019-06-19,2.6666666666666665,0.0,0.0,0.0,0.0,10.524020270629178,10.640159818216016,10.50168610270605,10.506153106689451,2605300.0,0.0,0.0,1635,92,52,349,26490.16015625,26569.75,26415.05078125,26504.0,240950000,7970.259765625,7998.58984375,7930.3798828125,7987.31982421875,2014080000,495.6666666666667,1635.0,10.506153106689451,7987.31982421875,26504.0,111.76249530251785,5216.666666666669,123.23629959598053,9345.833333333338,524.2222222222223,524.2222222222223,94.55277660025433,94.55277660025433,11.762495302517854,23.236299595980533,9.501597444089454,493.9351851851852,-65.54166666666669,0.0,-65.54,49.82071428571429,-47.25857142857143,-1.0542154106586863,1944.4940061332577,0,1,0,0,0,0,1,107.07269155206288,10800.0,106.51465798045604,10000.0,1673.6666666666667,1673.6666666666667,97.68970324636526,97.68970324636526,7.072691552062868,6.514657980456026,15.138888888888888,1638.5555555555554,21.0,21.0,0.0,74.78571428571429,-62.785714285714285,-1.1911262798634814,623.2142857142852,1,1,0,0,0,1,0,100.17034368616315,1.7866134643552911,101.9064031798979,19.654273986816406,10.39596939086914,10.39596939086914,101.0598695674988,101.0598695674988,0.17034368616315473,1.906403179897895,588.0484680261072,10.38902113172743,0.08040428161620916,0.08,0.0,0.05071428571428571,-0.03785714285714286,-1.3396226415094339,394.4444444444445,1,1,1,1,1,1,0,102.49719743568262,19459.9609375,102.44540180215387,19065.966796875,7928.739908854167,7928.739908854167,100.73883007940726,100.73883007940726,2.497197435682629,2.4454018021538673,41.04489135344006,7905.897732204861,33.43994140625,33.44,0.0,51.801428571428566,-21.830000000000002,-2.3729467966756097,172.8360343183985,1,1,1,1,0,1,0,101.91952771994805,49916.9921875,101.58833587365659,41439.0625,26360.689453125,26360.689453125,100.54365249865651,100.54365249865651,1.9195277199480596,1.5883358736565982,53.09614790179008,26316.372829861113,38.4609375,38.46,0.0,125.99785714285714,-30.70357142857143,-4.103687332790508,132.2197403531916,1,1,1,1,0,0,1,1,1,0,0,0,47.26356066168302,40.29840653491643
2019-06-20,2.625,0.0,0.0,0.0,0.0,10.541888286562797,10.556182188113356,10.42574873897596,10.506153106689451,2447800.0,0.0,0.0,1528,89,29,327,26665.380859375,26798.630859375,26539.689453125,26753.169921875,278170000,8087.4501953125,8088.8798828125,7996.8701171875,8051.33984375,2053530000,447.625,1528.0,10.506153106689451,8051.33984375,26753.169921875,59.37983639177538,-30620.833333333325,86.78406979562162,-6816.666666666662,505.0729166666667,501.5,88.62581722936045,89.25722831505483,-40.62016360822462,-13.215930204378376,-1.461831541706355,498.68981481481484,-48.041666666666686,0.0,-48.04,47.10071428571428,-50.690000000000005,-0.9291914437899838,-1312.258706467658,0,0,0,1,0,0,0,79.00723888314374,-40600.0,86.23024830699775,-24400.0,1637.25,1592.3333333333333,93.32722553061537,95.95980741050869,-20.992761116856258,-13.769751693002258,-3.7635467980295565,1625.111111111111,-107.0,0.0,-107.0,74.78571428571429,-66.78571428571429,-1.1197860962566846,934.821428571428,0,0,0,0,0,0,1,100.59880786326269,6.253719329833984,102.43902801900128,25.0146865844723,10.423515319824219,10.479351679484049,100.79280151013992,100.2557546308697,0.5988078632626925,2.439028019001282,167.99847502859316,10.432697296142578,0.0,0.0,0.0,0.05071428571428571,-0.028571428571428574,-1.7749999999999997,229.03225806451618,0,1,1,1,0,0,0,102.73327052301737,21420.99609375,102.62994643359849,20631.982421875,7959.389892578125,7997.51318359375,101.15523868553812,100.67304246858475,2.733270523017372,2.6299464335984943,37.5862065821446,7969.606553819444,64.02001953125,64.02,0.0,56.374285714285705,-13.646428571428572,-4.131065166186861,131.93801300590115,1,1,1,1,1,0,0,102.47598765466273,64640.0390625,102.45338403536677,64064.0625,26458.8095703125,26574.236328125,101.11252303615647,100.67333484786023,2.4759876546627257,2.4533840353667626,41.387923506679115,26491.516276041668,249.169921875,249.17,0.0,143.79571428571427,-5.357857142857143,-26.83828822823623,103.8702254234752,1,1,1,1,1,1,0,0,0,0,0,0,61.193939727188386,48.25861049878164
2019-06-21,9.416666666666666,0.0,0.0,0.0,0.0,10.4525510189289,10.488286202590432,10.398948669433594,10.398948669433594,1860700.0,0.0,0.0,1279,109,22,332,26749.119140625,26907.369140625,26705.869140625,26719.130859375,485560000,8028.68994140625,8073.02001953125,8011.2001953125,8031.7099609375,2894340000,472.4166666666667,1279.0,10.398948669433594,8031.7099609375,26719.130859375,117.45571324976692,7020.833333333338,84.17848392605242,-8879.166666666668,498.5416666666667,471.9027777777778,94.75971583786043,100.10889719516143,17.455713249766923,-15.821516073947587,6.728783382789313,494.1875,24.791666666666686,24.79,0.0,48.87142857142857,-47.80285714285714,-1.0223537146614068,4573.529411764743,1,0,0,0,1,1,1,83.32247557003257,-25600.0,79.24411400247831,-33500.0,1565.6,1480.6666666666667,81.69391926417987,86.38000900495271,-16.677524429967427,-20.755885997521688,-4.99609375,1517.8333333333333,-249.0,0.0,-249.0,66.92857142857143,-84.57142857142857,-0.7913851351351352,-379.35222672064793,0,0,0,0,0,0,0,100.86655362747577,8.933830261230646,99.74294263089098,-2.6800155639648438,10.418601989746094,10.470418294270834,99.81136317202785,99.31741385273646,0.866553627475756,-0.2570573691090257,116.39966694421085,10.415326436360678,-0.1072044372558576,0.0,-0.11,0.047857142857142855,-0.03642857142857143,-1.3137254901960784,418.75,0,0,0,0,0,0,1,103.01474990543326,23504.98046875,100.97851714222115,7783.0078125,7973.85390625,8023.45654296875,100.72557204292582,100.10286611418096,3.0147499054332663,0.9785171422211522,34.17024732956363,7983.49658203125,-19.6298828125,0.0,-19.63,56.374285714285705,-6.4678571428571425,-8.716068470458309,112.959967940002,0,1,1,1,0,0,0,102.41292031370249,62952.1484375,100.95819622746443,25359.1796875,26510.873828125,26658.766927083332,100.78555325109299,100.22643182431045,2.4129203137024735,0.9581962274644297,42.44355676899927,26545.583333333332,-34.0390625,0.0,-34.04,143.45714285714286,-7.789285714285714,-18.417239798257683,105.74143786032063,0,1,1,1,0,0,1,1,0,1,0,1,54.67853913670914,54.37867984186017
