date,Ford,F-150,Ford Bronco_x,Ford Mustang_x,Ford Stock,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ford Motor Company,Ford Mustang_y,Ford F Series,Ford Bronco_y,Lincoln Navigator,Lincoln Aviator,Ford GT
2020-03-23,21.041666666666668,0.0,0.5833333333333334,0.25,1.1666666666666667,4.198937996578829,4.44477745883497,3.894097119649402,3.943265199661255,134925000.0,0.0,0.0,5294,3419,10,1250,440,453,2119
2020-03-24,23.666666666666668,0.0,0.75,1.0416666666666667,0.75,4.395610041232098,4.906956181027573,4.189105293206555,4.867621898651123,146192100.0,0.0,0.0,5822,3434,6,1231,470,385,1763
2020-03-25,28.416666666666668,0.0,1.0416666666666667,0.0,0.875,5.673974787078762,5.772310478494893,5.034792089521562,5.300298690795898,198999400.0,0.0,0.0,6141,3307,7,1455,482,424,1797
2020-03-26,33.5,0.0,2.2083333333333335,0.875,0.5416666666666666,5.270798630990178,5.555972392901995,5.074126763839602,5.162629127502441,138227600.0,0.0,0.0,5850,3239,3,1306,431,435,1869
2020-03-27,31.5,0.0,2.6666666666666665,0.4583333333333333,0.4583333333333333,4.985624843390781,5.21179718466259,4.828287256700654,5.103627681732178,106324000.0,0.0,0.0,5854,3383,2,1329,463,462,1840
2020-03-28,22.708333333333332,0.0,1.3333333333333333,0.5833333333333334,0.0,,,,,,,,6325,3708,6,1359,511,458,2121
2020-03-29,19.75,0.0,0.7916666666666666,0.0,0.875,,,,,,,,6518,4113,7,1599,533,460,2555
2020-03-30,29.583333333333332,0.0,2.7916666666666665,0.0,1.25,5.0249590507775945,5.034792386047563,4.847954326902234,4.946290493011475,97879700.0,0.0,0.0,7453,3377,8,1380,466,410,2156
2020-03-31,28.25,0.0,2.2083333333333335,1.2916666666666667,1.7083333333333333,4.9462903894735035,5.103627501712292,4.670949974154043,4.7496185302734375,231800800.0,0.0,0.0,6325,3482,7,1331,505,410,1859
2020-04-01,17.0,0.0,0.2916666666666667,0.75,1.5833333333333333,4.5529469195102035,4.690616886052829,4.287440321012933,4.326774597167969,119174500.0,0.0,0.0,6333,3582,7,1285,486,365,1829
2020-04-02,19.125,0.0,0.375,0.0,0.3333333333333333,4.316941252626742,4.49394598304392,4.1792712714479645,4.287440776824951,90891700.0,0.0,0.0,6313,3783,7,1264,481,329,1932
2020-04-03,32.625,0.0,0.375,0.5,0.5,4.326774501658739,4.346441639302125,4.100602184309032,4.169436931610107,85659900.0,0.0,0.0,6158,3605,3,1310,425,350,2026
2020-04-04,13.916666666666666,0.0,2.125,0.0,0.0,,,,,,,,6876,6687,8,1314,494,364,2313
2020-04-05,12.5,0.0,1.0416666666666667,0.0,2.75,,,,,,,,6748,5369,3,19834,559,353,2697
2020-04-06,16.791666666666668,0.3333333333333333,0.5,0.0,0.0,4.464444636169696,4.592281270199164,4.3366080021402285,4.454611301422119,102205300.0,0.0,0.0,5629,3639,5,1669,496,317,2146
2020-04-07,16.875,0.0,0.375,0.375,1.9166666666666667,4.769285610236841,4.946290328214898,4.552947083587807,4.63161563873291,115150400.0,0.0,0.0,6136,3578,5,1367,529,358,1903
2020-04-08,24.833333333333332,0.0,2.0833333333333335,0.0,1.875,4.779119573307675,5.005291911336064,4.720118154983085,4.946290493011475,117022200.0,0.0,0.0,5820,3795,5,1338,448,380,1899
2020-04-09,21.166666666666668,1.125,0.7916666666666666,2.4166666666666665,0.0,5.418302468089947,5.654308148339159,5.152795374457176,5.280632019042969,175681700.0,0.0,0.0,6929,3770,7,1323,519,423,1889
2020-04-10,25.75,0.0,1.75,0.0,0.0,,,,,,,,6364,3853,10,1427,571,444,2206
2020-04-11,30.541666666666668,0.0,0.8333333333333334,0.7083333333333334,1.0,,,,,,,,5549,4018,12,1417,537,473,2405
2020-04-12,34.541666666666664,0.0,2.5416666666666665,1.9583333333333333,0.9583333333333334,,,,,,,,5961,4360,10,1521,533,420,2549
2020-04-13,37.666666666666664,0.0,1.625,2.4583333333333335,0.0,5.339632838455934,5.339632838455934,4.936456278932276,5.074126243591309,99320000.0,0.0,0.0,5976,3981,11,1496,572,426,2381
2020-04-14,29.166666666666668,1.125,1.375,1.75,0.0,5.182296284791442,5.349467208317231,5.074126780939178,5.201963424682617,74877000.0,0.0,0.0,6067,3947,10,1395,526,431,1990
2020-04-15,21.5,0.0,1.4583333333333333,0.625,3.2083333333333335,4.975790967722974,5.054459525489094,4.867621466343764,4.946290493011475,74727700.0,0.0,0.0,5500,3876,9,1329,576,389,1889
2020-04-16,31.416666666666668,0.75,0.0,0.5416666666666666,0.5416666666666666,4.975790921490252,4.985624725570442,4.808620003339726,4.8577880859375,58951200.0,0.0,0.0,5656,3778,6,1269,563,412,1832
2020-04-17,28.875,0.0,1.2083333333333333,1.5416666666666667,0.0,5.083960025172412,5.192129517106296,4.946290061103,5.034791946411133,91989300.0,0.0,0.0,6303,5066,13,1442,570,480,1899
2020-04-18,27.125,0.8333333333333334,0.9583333333333334,2.5833333333333335,0.0,,,,,,,,7793,5049,15,1641,568,512,2423
2020-04-19,22.666666666666668,0.0,0.0,1.6666666666666667,1.8333333333333333,,,,,,,,6447,4686,13,1748,611,490,2440
2020-04-20,24.708333333333332,0.0,1.0833333333333333,1.1666666666666667,0.0,4.926623326569083,5.005291883904052,4.828287160998784,4.897122383117676,71079400.0,0.0,0.0,5995,4344,6,1494,588,507,1939
2020-04-21,23.083333333333332,0.0,1.0,0.0,0.5,4.808619917960738,4.838120860775918,4.6414490027783994,4.690617084503174,82400200.0,0.0,0.0,5875,4404,8,1413,605,510,1773
2020-04-22,15.708333333333334,0.0,0.4583333333333333,0.5833333333333334,0.375,4.788952779051144,4.808619917960738,4.67094994559358,4.690617084503174,62237200.0,0.0,0.0,5929,4177,9,1459,588,518,1883
2020-04-23,15.291666666666666,0.0,0.7916666666666666,0.9583333333333334,0.0,4.720118084332309,4.897122336656677,4.690617141160789,4.808619976043701,61959800.0,0.0,0.0,5240,4023,14,1882,553,462,1777
2020-04-24,17.041666666666668,0.0,1.125,2.25,0.0,4.847954244778729,4.877455187892079,4.720118075025104,4.788952827453613,54320400.0,0.0,0.0,5121,4025,11,1212,510,540,1694
2020-04-25,15.125,0.0,0.9166666666666666,1.4583333333333333,2.4166666666666665,,,,,,,,5661,4204,9,1282,579,498,1867
2020-04-26,16.041666666666668,0.0,0.625,0.5833333333333334,0.0,,,,,,,,5897,4218,7,1527,542,500,2124
2020-04-27,25.041666666666668,0.0,0.375,0.4166666666666667,0.4583333333333333,4.8282872482800325,5.103627672831356,4.798786773196931,5.08396053314209,91082800.0,0.0,0.0,5490,4038,10,1311,597,400,1906
2020-04-28,16.625,0.0,2.5833333333333335,1.25,0.0,5.398634867588741,5.447802952168159,5.133128242443419,5.290465831756592,106222800.0,0.0,0.0,6423,3744,15,1746,508,416,1795
2020-04-29,24.208333333333332,0.0,0.875,0.5,0.9583333333333334,5.241297212080661,5.408468119901877,5.123294383819175,5.172462463378906,126393000.0,0.0,0.0,6108,3875,12,1503,528,451,1620
2020-04-30,21.208333333333332,0.0,1.7083333333333333,0.0,0.9166666666666666,5.074126692753741,5.152795250951226,4.975790995006885,5.005291938781738,93437900.0,0.0,0.0,5502,4824,8,1373,565,449,1657
2020-05-01,24.458333333333332,0.0,0.0,0.4583333333333333,1.4166666666666667,4.936456633451711,4.9659575767337945,4.818453798126552,4.838120937347412,82660100.0,0.0,0.0,5602,4407,9,1455,546,411,1666
2020-05-02,13.291666666666666,0.0,0.625,0.0,0.0,,,,,,,,5418,4186,8,1378,553,434,1820
2020-05-03,11.166666666666666,0.0,0.0,0.0,0.0,,,,,,,,5354,4459,11,1521,725,471,2059
2020-05-04,19.041666666666668,0.0,0.6666666666666666,2.125,0.4166666666666667,4.79878615188289,4.88728803457517,4.690616663146173,4.77911901473999,84214700.0,0.0,0.0,5519,3922,7,1406,525,432,1676
2020-05-05,17.291666666666668,0.0,0.375,1.7916666666666667,0.375,4.906955230947185,5.005291386750181,4.857787621947229,4.8872880935668945,96301300.0,0.0,0.0,6815,3729,8,1314,528,430,1519
2020-05-06,18.583333333333332,1.0,1.1666666666666667,0.5416666666666666,0.9166666666666666,4.965957548330545,5.005291826547289,4.739785214133476,4.788952827453613,89390400.0,0.0,0.0,5318,3711,8,1268,511,431,1566
2020-05-07,20.25,0.0,1.0833333333333333,0.0,0.875,4.818453770566963,4.897122327000451,4.769285688345242,4.788952827453613,67222900.0,0.0,0.0,5255,3521,1,1346,473,398,1553
2020-05-08,22.166666666666668,0.0,1.375,0.4166666666666667,2.5,4.877455357686454,5.162629119136131,4.867621553339141,5.152795314788818,101207100.0,0.0,0.0,4772,3578,6,1376,495,369,1554
2020-05-09,26.125,0.0,1.1666666666666667,0.75,0.0,,,,,,,,5215,3934,12,1428,541,401,1710
2020-05-10,20.625,0.0,1.25,0.4583333333333333,0.0,,,,,,,,5435,4059,13,1565,570,405,1803
2020-05-11,16.875,0.0,0.0,0.4583333333333333,1.25,5.093793359583738,5.103627162896613,4.965957198827201,5.034791946411133,75734000.0,0.0,0.0,5331,3955,2,1333,504,477,1607
2020-05-12,14.833333333333334,0.0,1.625,0.9583333333333334,0.0,5.064293301905278,5.133128055122581,4.8872885790000105,4.897122383117676,70965200.0,0.0,0.0,5103,3618,9,1348,547,460,1521
2020-05-13,25.333333333333332,0.375,1.0833333333333333,2.25,1.5416666666666667,4.916789386574225,4.92662319042013,4.582447558238673,4.641448974609375,100192300.0,0.0,0.0,5308,3615,6,1260,577,491,1378
2020-05-14,30.25,0.0,1.0416666666666667,0.0,0.0,4.56278050225351,4.838120919215221,4.444777667370598,4.808619976043701,108061100.0,0.0,0.0,5600,3669,3,1298,568,477,1486
2020-05-15,15.666666666666666,0.0,1.9583333333333333,1.6666666666666667,0.5,4.720118092844233,4.857788067122561,4.670950010436894,4.818453788757324,80544700.0,0.0,0.0,4901,3687,8,1422,546,431,1540
2020-05-16,20.083333333333332,0.0,1.25,1.2083333333333333,0.0,,,,,,,,4844,3793,7,1270,533,510,1633
2020-05-17,14.333333333333334,0.0,0.5416666666666666,0.7083333333333334,0.0,,,,,,,,10490,4187,5,1451,616,575,1953
2020-05-18,21.958333333333332,0.5833333333333334,0.0,0.9166666666666666,0.4583333333333333,5.034792049769298,5.241297234563492,5.034792049769298,5.221630096435547,136157700.0,0.0,0.0,5232,3854,5,1500,615,414,1658
2020-05-19,18.958333333333332,0.0,2.875,1.5833333333333333,0.4166666666666667,5.182295818923537,5.359300062032131,5.064292990184475,5.211796760559082,94836300.0,0.0,0.0,4949,3615,10,1291,566,422,1503
2020-05-20,15.041666666666666,0.0,0.0,0.0,0.75,5.290465406606815,5.447802514374534,5.280631602920549,5.398634433746338,87685400.0,0.0,0.0,4891,3592,8,1262,587,475,1508
2020-05-21,19.458333333333332,0.0,1.2083333333333333,0.375,0.0,5.359300233055471,5.595306366966467,5.349466898130866,5.536304950714111,87098200.0,0.0,0.0,6017,3596,12,1487,573,444,1567
2020-05-22,17.208333333333332,0.0,0.0,1.0,0.4166666666666667,5.585472573031834,5.634640654446657,5.408468323961303,5.555972099304199,76656500.0,0.0,0.0,6791,3836,12,1393,624,474,1808
2020-05-23,12.625,0.5833333333333334,0.0,0.0,0.0,,,,,,,,5628,4084,7,1490,635,474,1792
2020-05-24,13.083333333333334,0.625,0.4583333333333333,0.0,0.0,,,,,,,,5541,3955,11,1651,600,532,2009
2020-05-25,16.875,0.0,0.7083333333333334,1.25,0.4166666666666667,,,,,,,,5115,3939,12,1487,614,562,1840
2020-05-26,17.958333333333332,0.0,1.0,1.5833333333333333,1.1666666666666667,5.821478805801348,5.890313558264199,5.72314311021043,5.742810249328613,86046300.0,0.0,0.0,5418,3663,6,1385,664,555,1611
2020-05-27,24.541666666666668,0.0,2.125,1.2083333333333333,1.625,5.909981259923232,5.988649817642412,5.742810340319181,5.929648399353027,110413900.0,0.0,0.0,4944,3555,9,1329,535,473,1445
2020-05-28,16.916666666666668,0.0,1.0833333333333333,0.7083333333333334,1.0833333333333333,5.949315938454067,5.9689830792050875,5.713309780540195,5.752644062042236,76930200.0,0.0,0.0,4967,3614,4,1303,570,414,1430
2020-05-29,17.291666666666668,0.0,1.3333333333333333,0.5416666666666666,0.4583333333333333,5.65430782285174,5.703475904524125,5.477303572853993,5.614973545074463,92936300.0,0.0,0.0,4879,3447,6,1281,550,289,1468
2020-05-30,19.541666666666668,0.0,0.0,0.0,0.7083333333333334,,,,,,,,4724,3539,7,1302,524,333,1389
2020-05-31,15.166666666666666,0.0,1.0416666666666667,0.6666666666666666,0.0,,,,,,,,4990,3630,8,1364,520,330,1590
2020-06-01,16.166666666666668,0.0,1.125,0.0,0.0,5.634640294259093,5.78214406017299,5.575638881673844,5.772310256958008,61879700.0,0.0,0.0,6057,3672,11,1339,457,317,1327
2020-06-02,18.166666666666668,0.0,1.0833333333333333,1.7916666666666667,0.5416666666666666,5.860813112742401,5.900147391171417,5.732976473397306,5.801811695098877,80046000.0,0.0,0.0,4688,3295,9,1220,479,271,1311
2020-06-03,26.875,0.0,1.2916666666666667,1.5,1.375,5.890313722506423,6.165654146740016,5.821478968124222,6.0869855880737305,98876600.0,0.0,0.0,4685,3347,10,1233,465,312,1339
