date,Netflix. Inc,Netflix_x,Netflix Stock,Streaming media,Reed Hastings_x,Open,High,Low,Close,Volume,Dividends,Stock Splits,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Netflix_y,Reed Hastings_y
2019-01-01,0.0,31.608695652173914,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,18853,2310
2019-01-02,0.0,28.166666666666668,0.5,0.0,0.0,259.2799987792969,269.75,256.5799865722656,267.6600036621094,11679500.0,0.0,0.0,23058.609375,23413.470703125,22928.58984375,23346.240234375,321570000.0,6506.91015625,6693.7099609375,6506.8798828125,6665.93994140625,2261800000.0,22905,3146
2019-01-03,0.0,34.666666666666664,0.375,0.0,0.0,270.20001220703125,275.7900085449219,264.42999267578125,271.20001220703125,14969600.0,0.0,0.0,23176.390625,23176.390625,22638.41015625,22686.220703125,424240000.0,6584.77001953125,6600.2099609375,6457.1298828125,6463.5,2607290000.0,20646,2666
2019-01-04,0.0,31.0,0.0,0.0,0.375,281.8800048828125,297.79998779296875,278.5400085449219,297.57000732421875,19330100.0,0.0,0.0,22894.919921875,23518.640625,22894.919921875,23433.16015625,396020000.0,6567.14013671875,6760.68994140625,6554.240234375,6738.85986328125,2579550000.0,19040,2307
2019-01-05,0.0,34.208333333333336,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,19227,2021
2019-01-06,0.0,24.791666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,18771,2056
2019-01-07,0.0,23.416666666666668,0.3333333333333333,0.0,0.0,302.1000061035156,316.79998779296875,301.6499938964844,315.3399963378906,18620100.0,0.0,0.0,23474.259765625,23687.740234375,23301.58984375,23531.349609375,334200000.0,6757.52978515625,6855.60009765625,6741.39990234375,6823.47021484375,2507550000.0,21693,4861
2019-01-08,0.0,26.083333333333332,1.375,0.0,0.0,319.9800109863281,320.5899963378906,308.010009765625,320.2699890136719,15359200.0,0.0,0.0,23680.3203125,23864.650390625,23581.44921875,23787.44921875,317420000.0,6893.43994140625,6909.580078125,6795.85986328125,6897.0,2380290000.0,17369,2179
2019-01-09,0.0,24.833333333333332,0.0,0.0,0.0,317.7099914550781,323.3500061035156,313.5,319.9599914550781,13343200.0,0.0,0.0,23844.26953125,24084.7109375,23703.16015625,23879.119140625,324570000.0,6923.06005859375,6985.22021484375,6899.56005859375,6957.080078125,2422590000.0,18310,2054
2019-01-10,0.0,26.625,0.0,0.0,0.0,314.57000732421875,325.3699951171875,312.5,324.6600036621094,13472500.0,0.0,0.0,23811.109375,24014.779296875,23703.25,24001.919921875,338150000.0,6908.64990234375,6991.3701171875,6877.080078125,6986.06982421875,2179080000.0,16996,1939
2019-01-11,0.0,23.0,0.5416666666666666,0.0,0.0,330.9599914550781,341.0899963378906,328.5199890136719,337.5899963378906,19500400.0,0.0,0.0,23940.009765625,23996.3203125,23798.16015625,23995.94921875,262650000.0,6947.4599609375,6975.64990234375,6933.60009765625,6971.47998046875,2066500000.0,17081,2022
2019-01-12,0.0,35.375,0.4166666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,19254,1845
2019-01-13,0.0,34.583333333333336,0.0,0.625,0.0,,,,,,,,,,,,,,,,,,18515,1947
2019-01-14,0.0,29.291666666666668,0.0,0.0,0.0,334.239990234375,335.4800109863281,329.1300048828125,332.94000244140625,10499600.0,0.0,0.0,23880.529296875,23964.900390625,23765.240234375,23909.83984375,277560000.0,6908.02978515625,6936.22021484375,6887.47998046875,6905.919921875,1942210000.0,17816,1923
2019-01-15,0.0,24.791666666666668,0.0,0.0,0.0,349.6000061035156,357.2200012207031,347.0,354.6400146484375,21181200.0,0.0,0.0,23914.109375,24099.140625,23887.9296875,24065.58984375,291570000.0,6931.39013671875,7025.85009765625,6928.1201171875,7023.830078125,2038090000.0,21375,2998
2019-01-16,0.0,26.833333333333332,0.625,0.0,0.0,354.0,358.8500061035156,348.1099853515625,351.3900146484375,15385500.0,0.0,0.0,24139.91015625,24288.609375,24119.720703125,24207.16015625,302830000.0,7033.75,7079.6298828125,7028.1201171875,7034.68994140625,2149580000.0,20244,3033
2019-01-17,0.0,31.125,3.25,0.0,0.0,349.5,355.7900085449219,346.4100036621094,353.19000244140625,18871200.0,0.0,0.0,24147.08984375,24474.4609375,24088.900390625,24370.099609375,288590000.0,7010.1298828125,7113.9501953125,7003.6201171875,7084.4599609375,2128840000.0,18119,2678
2019-01-18,0.0,24.291666666666668,0.0,0.0,0.0,351.9700012207031,353.0,336.7300109863281,339.1000061035156,26621000.0,0.0,0.0,24534.189453125,24750.220703125,24459.029296875,24706.349609375,372970000.0,7134.10009765625,7185.3798828125,7096.6201171875,7157.22998046875,2451240000.0,20168,3463
2019-01-19,0.0,30.291666666666668,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,18433,2049
2019-01-20,0.0,28.208333333333332,0.2916666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,24599,2247
2019-01-21,0.0,25.333333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,17798,2169
