date,Netflix. Inc,Netflix_x,Netflix Stock,Streaming media,Reed Hastings_x,Open,High,Low,Close,Volume,Dividends,Stock Splits,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Netflix_y,Reed Hastings_y
2022-01-12,0.0,26.791666666666668,0.0,0.5416666666666666,0.0,544.27001953125,544.27001953125,532.02001953125,537.219970703125,3787400.0,0.0,0.0,36336.16015625,36453.48828125,36168.1484375,36290.3203125,310180000.0,15263.099609375,15319.0302734375,15117.2900390625,15188.3896484375,4321180000.0,30308,1726
2022-01-13,0.0,23.458333333333332,0.5,0.625,0.0,537.0599975585938,540.7899780273438,518.260009765625,519.2000122070312,4475100.0,0.0,0.0,36312.48828125,36513.87890625,36044.21875,36113.62109375,343640000.0,15245.0400390625,15259.7099609375,14782.240234375,14806.8095703125,4283070000.0,30495,1541
2022-01-14,0.0,25.708333333333332,0.4166666666666667,0.0,0.0,517.5999755859375,538.3699951171875,511.8800048828125,525.6900024414062,7861100.0,0.0,0.0,35996.4296875,35996.4296875,35641.48828125,35911.80859375,389200000.0,14708.01953125,14897.6796875,14689.4296875,14893.75,4345780000.0,31173,1713
2022-01-15,0.0,26.875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,33218,1977
2022-01-16,0.0,29.666666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,33165,1895
2022-01-17,0.0,23.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,31650,1724
2022-01-18,0.0,21.916666666666668,0.0,0.0,0.0,520.0800170898438,521.75,508.67999267578125,510.79998779296875,4839100.0,0.0,0.0,35661.76171875,35661.76171875,35262.01953125,35368.46875,427260000.0,14681.830078125,14740.5400390625,14482.9404296875,14506.900390625,5027990000.0,31654,1625
2022-01-19,0.0,19.375,0.0,0.0,0.0,515.0,523.2100219726562,510.510009765625,515.8599853515625,4353500.0,0.0,0.0,35412.30078125,35547.828125,35015.48828125,35028.6484375,393080000.0,14582.2197265625,14658.8896484375,14331.650390625,14340.259765625,4639990000.0,29598,1768
2022-01-20,0.0,26.958333333333332,1.25,0.0,0.0,517.75,526.6400146484375,506.92999267578125,508.25,12659000.0,0.0,0.0,35102.66015625,35490.19921875,34670.12109375,34715.390625,369070000.0,14462.849609375,14642.0302734375,14140.7802734375,14154.01953125,5078450000.0,30150,1998
2022-01-21,0.0,36.333333333333336,5.833333333333333,0.0,0.0,400.42999267578125,409.1499938964844,379.989990234375,397.5,58904300.0,0.0,0.0,34701.69140625,34896.671875,34229.55078125,34265.37109375,523880000.0,14046.2197265625,14171.7197265625,13764.240234375,13768.919921875,5845830000.0,33780,3243
2022-01-22,0.0,42.208333333333336,3.5833333333333335,0.0,0.0,,,,,,,,,,,,,,,,,,32842,2706
2022-01-23,0.0,40.0,1.875,0.0,0.0,,,,,,,,,,,,,,,,,,31749,2288
2022-01-24,0.0,31.041666666666668,3.4583333333333335,0.0,0.0,383.9100036621094,387.260009765625,351.4599914550781,387.1499938964844,32346000.0,0.0,0.0,34070.609375,34420.98828125,33150.328125,34364.5,664010000.0,13481.5,13876.6103515625,13094.650390625,13855.1298828125,6982960000.0,31909,2164
2022-01-25,0.0,25.25,1.375,0.0,0.0,379.1400146484375,387.7099914550781,365.1300048828125,366.4200134277344,15145800.0,0.0,0.0,34186.640625,34591.0390625,33545.51953125,34297.73046875,506430000.0,13610.8701171875,13781.6201171875,13414.1396484375,13539.2900390625,4981070000.0,31983,2168
2022-01-26,0.0,23.916666666666668,1.375,0.0,0.0,378.2699890136719,382.6600036621094,356.6199951171875,359.70001220703125,12684000.0,0.0,0.0,34520.8203125,34815.671875,33876.48046875,34168.08984375,546330000.0,13871.76953125,14002.650390625,13392.1904296875,13542.1201171875,5734390000.0,32084,2301
2022-01-27,0.0,20.125,1.7083333333333333,0.0,0.0,382.05999755859375,394.79998779296875,378.1000061035156,386.70001220703125,24324700.0,0.0,0.0,34261.75,34773.3203125,34007.78125,34160.78125,527780000.0,13710.990234375,13765.91015625,13322.66015625,13352.7802734375,5155970000.0,31954,2685
2022-01-28,0.0,30.083333333333332,0.5,0.0,0.0,386.760009765625,387.0,372.0799865722656,384.3599853515625,11966600.0,0.0,0.0,34135.23828125,34731.76953125,33807.51171875,34725.46875,568440000.0,13436.7099609375,13771.91015625,13236.5595703125,13770.5703125,4955960000.0,33097,2192
2022-01-29,0.0,35.208333333333336,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,34264,2282
2022-01-30,0.0,25.416666666666668,0.4583333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,33808,2197
2022-01-31,0.0,24.083333333333332,0.6666666666666666,0.0,0.0,401.9700012207031,427.70001220703125,398.20001220703125,427.1400146484375,20047500.0,0.0,0.0,34691.171875,35148.140625,34496.1015625,35131.859375,468070000.0,13812.1904296875,14242.900390625,13767.7099609375,14239.8798828125,5111460000.0,32911,2242
2022-02-01,0.0,21.75,0.4583333333333333,0.0,0.0,432.9599914550781,458.4800109863281,425.5400085449219,457.1300048828125,22568100.0,0.0,0.0,35151.46875,35441.08984375,34977.94921875,35405.23828125,386080000.0,14277.4296875,14358.6904296875,14070.76953125,14346.0,4650460000.0,31869,1903
2022-02-02,0.0,28.083333333333332,1.0416666666666667,0.0,0.0,448.25,451.9800109863281,426.4800109863281,429.4800109863281,14346000.0,0.0,0.0,35378.19140625,35679.19921875,35290.12109375,35629.328125,359540000.0,14494.4697265625,14504.8203125,14264.650390625,14417.5498046875,4647630000.0,42202,1902
2022-02-03,0.0,25.083333333333332,1.125,0.0,0.0,421.44000244140625,429.260009765625,404.2799987792969,405.6000061035156,9905200.0,0.0,0.0,35520.078125,35535.94140625,35071.05859375,35111.16015625,381020000.0,14045.830078125,14207.8896484375,13851.740234375,13878.8203125,4306490000.0,32469,1986
2022-02-04,0.0,30.375,0.9166666666666666,0.0,0.0,407.30999755859375,412.7699890136719,396.6400146484375,410.1700134277344,7789800.0,0.0,0.0,35095.73828125,35333.55078125,34799.078125,35089.73828125,349880000.0,13958.48046875,14222.759765625,13850.3896484375,14098.009765625,4104120000.0,32839,1823
2022-02-05,0.0,32.875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,31046,1697
2022-02-06,0.0,35.0,0.6666666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,30675,1676
2022-02-07,0.0,21.0,0.0,0.0,0.5416666666666666,410.1700134277344,412.3500061035156,393.54998779296875,402.1000061035156,8232900.0,0.0,0.0,35108.37890625,35325.01171875,34993.98046875,35091.12890625,328910000.0,14118.7900390625,14236.3095703125,13974.099609375,14015.669921875,4253020000.0,31325,2237
2022-02-08,0.0,27.416666666666668,0.5833333333333334,0.0,0.0,398.17999267578125,406.6099853515625,395.8299865722656,403.5299987792969,6818500.0,0.0,0.0,35160.6796875,35544.890625,35090.421875,35462.78125,319190000.0,13984.4296875,14226.48046875,13934.7802734375,14194.4501953125,4277150000.0,30913,2981
2022-02-09,0.0,29.083333333333332,0.0,0.0,0.0,408.6499938964844,412.9800109863281,398.7900085449219,412.8900146484375,7738200.0,0.0,0.0,35614.8984375,35824.28125,35614.8984375,35768.05859375,333610000.0,14368.16015625,14490.7197265625,14330.8701171875,14490.3701171875,4713210000.0,29563,1860
2022-02-10,0.0,16.875,0.375,0.0,0.0,402.1000061035156,408.0,396.3599853515625,406.2699890136719,8452900.0,0.0,0.0,35630.80859375,35800.23828125,35100.71875,35241.58984375,411620000.0,14228.6796875,14509.5595703125,14118.2001953125,14185.6396484375,5191050000.0,29603,1795
2022-02-11,0.0,32.958333333333336,0.6666666666666666,0.0,0.0,405.3299865722656,411.6099853515625,387.6499938964844,391.30999755859375,7558900.0,0.0,0.0,35267.890625,35431.1484375,34620.51953125,34738.05859375,398860000.0,14213.6201171875,14246.7001953125,13733.16015625,13791.150390625,5222590000.0,29366,1685
2022-02-12,0.0,26.791666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,30552,1496
2022-02-13,0.0,27.833333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,32767,1801
2022-02-14,0.0,18.416666666666668,0.5833333333333334,0.0,0.0,387.5899963378906,409.3599853515625,386.8900146484375,396.57000732421875,7202200.0,0.0,0.0,34694.5,34744.55859375,34304.28125,34566.171875,370320000.0,13768.9697265625,13921.7099609375,13664.759765625,13790.919921875,4301470000.0,29095,1530
2022-02-15,0.0,20.375,0.625,0.0,0.0,403.7900085449219,409.1600036621094,401.010009765625,407.4599914550781,5392300.0,0.0,0.0,34686.19140625,35047.7890625,34686.19140625,34988.83984375,305670000.0,13997.1796875,14142.490234375,13976.2900390625,14139.759765625,4393050000.0,29349,1577
2022-02-16,0.0,25.458333333333332,0.375,0.0,0.0,401.5299987792969,401.55999755859375,390.3800048828125,398.0799865722656,5277700.0,0.0,0.0,34951.828125,35042.08984375,34642.640625,34934.26953125,294410000.0,14038.919921875,14163.73046875,13931.990234375,14124.08984375,4224060000.0,28928,1694
2022-02-17,0.0,17.791666666666668,0.0,0.0,0.0,394.239990234375,399.1099853515625,385.70001220703125,386.6700134277344,4669200.0,0.0,0.0,34858.46875,34858.46875,34246.23046875,34312.03125,348720000.0,14004.1904296875,14020.8203125,13704.7001953125,13716.7197265625,4259890000.0,28867,1751
2022-02-18,0.0,18.625,0.4166666666666667,0.0,0.0,392.5299987792969,402.8699951171875,389.04998779296875,391.2900085449219,6801700.0,0.0,0.0,34310.44921875,34423.578125,33976.1796875,34079.1796875,414080000.0,13735.400390625,13762.400390625,13465.5595703125,13548.0703125,4475010000.0,29884,1714
2022-02-19,0.0,26.875,0.5416666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,29841,1651
2022-02-20,0.0,22.916666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,35399,1761
2022-02-21,0.0,23.916666666666668,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,28889,2170
2022-02-22,0.0,19.291666666666668,0.0,0.0,0.0,388.95001220703125,392.4200134277344,373.0199890136719,377.3800048828125,6697500.0,0.0,0.0,33974.08984375,34024.73828125,33364.2890625,33596.609375,432090000.0,13424.3603515625,13618.7197265625,13249.650390625,13381.51953125,4830920000.0,29137,2218
2022-02-23,0.0,14.375,0.5416666666666666,0.0,0.0,382.7200012207031,386.0,366.6600036621094,367.4599914550781,4614300.0,0.0,0.0,33680.96875,33832.58984375,33084.8984375,33131.76171875,370600000.0,13511.75,13533.7802734375,13032.169921875,13037.490234375,4614090000.0,28112,1932
2022-02-24,0.0,13.458333333333334,0.5416666666666666,0.0,0.0,355.0899963378906,390.7300109863281,354.7200012207031,390.0299987792969,7068700.0,0.0,0.0,32830.328125,33269.33984375,32272.640625,33223.828125,590850000.0,12587.8798828125,13486.1103515625,12587.8798828125,13473.58984375,6131410000.0,26099,1947
2022-02-25,0.0,13.833333333333334,0.0,0.0,0.0,386.6099853515625,391.2900085449219,375.5799865722656,390.79998779296875,4841600.0,0.0,0.0,33277.21875,34095.73828125,33277.21875,34058.75,417630000.0,13485.259765625,13696.8603515625,13358.2900390625,13694.6201171875,4614110000.0,26702,1705
2022-02-26,0.0,27.208333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,29709,1379
2022-02-27,0.0,27.125,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,30331,1713
2022-02-28,0.0,29.041666666666668,0.0,0.0,0.0,387.3299865722656,397.75,382.1300048828125,394.5199890136719,5035000.0,0.0,0.0,33870.62109375,33963.62890625,33469.30859375,33892.6015625,443460000.0,13570.830078125,13810.6396484375,13549.900390625,13751.400390625,5894130000.0,29674,1740
2022-03-01,0.0,36.5,0.0,0.0,0.625,391.6000061035156,395.0,383.7099914550781,386.239990234375,3290400.0,0.0,0.0,33813.48046875,33870.140625,33107.671875,33294.94921875,438730000.0,13716.7001953125,13777.0400390625,13441.3203125,13532.4599609375,6094490000.0,28185,1638
2022-03-02,0.0,26.083333333333332,0.5,0.0,0.0,388.92999267578125,389.2200012207031,375.2099914550781,380.0299987792969,5356800.0,0.0,0.0,33379.51171875,34013.671875,33379.51171875,33891.3515625,400920000.0,13597.5302734375,13796.5498046875,13493.91015625,13752.01953125,5229480000.0,28266,1682
2022-03-03,0.0,29.375,0.0,0.4583333333333333,0.0,386.0,386.1199951171875,364.6499938964844,368.07000732421875,6076800.0,0.0,0.0,33972.87109375,34179.0703125,33641.53125,33794.66015625,369740000.0,13837.58984375,13837.58984375,13472.6396484375,13537.9404296875,5058590000.0,27697,1466
2022-03-04,0.0,25.333333333333332,0.0,0.0,0.0,368.0,374.82000732421875,357.1700134277344,361.7300109863281,5325500.0,0.0,0.0,33655.4296875,33655.4296875,33254.12109375,33614.80078125,408390000.0,13455.23046875,13486.7099609375,13224.98046875,13313.4404296875,5319630000.0,26032,1451
2022-03-05,0.0,26.083333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,25649,1472
2022-03-06,0.0,28.041666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,26375,1766
2022-03-07,0.0,17.041666666666668,0.0,0.0,0.0,360.4100036621094,362.0,350.20001220703125,350.260009765625,5708400.0,0.0,0.0,33579.75,33579.75,32806.1484375,32817.37890625,488400000.0,13328.3603515625,13353.2802734375,12828.01953125,12830.9599609375,6163580000.0,26992,1700
2022-03-08,0.0,16.958333333333332,0.0,0.5833333333333334,0.0,349.79998779296875,358.8599853515625,340.6700134277344,341.760009765625,6428700.0,0.0,0.0,32885.171875,33402.98046875,32578.73046875,32632.640625,553750000.0,12800.0400390625,13159.4404296875,12670.080078125,12795.5498046875,6631820000.0,25513,1699
2022-03-09,0.0,22.041666666666668,0.0,0.0,0.0,357.69000244140625,364.1400146484375,350.510009765625,358.7900085449219,6520200.0,0.0,0.0,32860.421875,33457.28125,32860.421875,33286.25,418670000.0,13113.7001953125,13301.16015625,13039.7900390625,13255.5498046875,5377120000.0,25092,1487
2022-03-10,0.0,21.375,0.375,0.0,0.0,356.20001220703125,367.0199890136719,353.29998779296875,356.7699890136719,4807800.0,0.0,0.0,33106.76953125,33236.58984375,32819.76171875,33174.0703125,399480000.0,13098.349609375,13163.5,12946.2802734375,13129.9599609375,5034030000.0,24749,1385
2022-03-11,0.0,17.5,1.125,0.0,0.5833333333333334,361.19000244140625,363.3599853515625,340.0,340.32000732421875,4819900.0,0.0,0.0,33279.71875,33515.609375,32911.890625,32944.19140625,369480000.0,13229.76953125,13239.349609375,12830.3701171875,12843.8095703125,5250230000.0,27735,1422
2022-03-12,0.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,27876,1475
2022-03-13,0.0,28.416666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,28307,1862
2022-03-14,0.0,16.0,0.0,0.0,0.0,338.7200012207031,341.32000732421875,329.82000732421875,331.010009765625,5907800.0,0.0,0.0,33000.37109375,33395.58984375,32818.16015625,32945.23828125,394940000.0,12795.1201171875,12918.009765625,12555.349609375,12581.2197265625,5853360000.0,26905,1685
2022-03-15,0.0,26.208333333333332,0.0,0.0,0.0,335.1000061035156,345.3599853515625,332.3599853515625,343.75,5460600.0,0.0,0.0,32989.26953125,33620.83984375,32989.26953125,33544.33984375,388810000.0,12685.23046875,12973.8798828125,12616.58984375,12948.6201171875,5414590000.0,26564,1574
2022-03-16,0.0,23.041666666666668,0.0,0.0,0.0,348.20001220703125,359.989990234375,343.05999755859375,357.5299987792969,6982500.0,0.0,0.0,33653.9296875,34075.94140625,33391.23828125,34063.1015625,427400000.0,13119.3701171875,13440.1201171875,12992.2001953125,13436.5498046875,6498110000.0,25653,1439
2022-03-17,0.0,28.291666666666668,0.0,0.0,0.0,359.70001220703125,373.30999755859375,354.8800048828125,371.3999938964844,5818300.0,0.0,0.0,33995.390625,34483.921875,33896.05859375,34480.76171875,339470000.0,13360.7197265625,13620.7998046875,13317.1396484375,13614.7802734375,5575030000.0,27907,1697
2022-03-18,0.0,22.041666666666668,0.0,0.0,0.0,372.0,381.79998779296875,368.4700012207031,380.6000061035156,8324800.0,0.0,0.0,34466.71875,34755.19921875,34279.828125,34754.9296875,615420000.0,13564.6298828125,13899.2802734375,13528.0595703125,13893.83984375,8109950000.0,28688,1482
2022-03-19,0.0,30.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,28305,1417
2022-03-20,0.0,32.208333333333336,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,29193,1543
2022-03-21,0.0,29.25,0.0,0.0,0.0,378.0199890136719,381.82000732421875,368.94000244140625,374.5899963378906,4866500.0,0.0,0.0,34669.8515625,34808.28125,34341.80859375,34552.98828125,408490000.0,13860.3896484375,13945.8095703125,13682.5498046875,13838.4599609375,5636000000.0,28693,1752
2022-03-22,0.0,30.25,0.0,0.0,0.0,371.1400146484375,386.6600036621094,366.760009765625,382.9200134277344,4242800.0,0.0,0.0,34583.23828125,34882.03125,34583.23828125,34807.4609375,368550000.0,13866.4296875,14141.0703125,13857.2900390625,14108.8203125,5400360000.0,27535,1417
2022-03-23,0.0,21.916666666666668,0.4166666666666667,0.0,0.0,379.7699890136719,382.4599914550781,374.489990234375,374.489990234375,3729000.0,0.0,0.0,34748.83984375,34748.83984375,34352.9609375,34358.5,347880000.0,13990.349609375,14152.1396484375,13921.650390625,13922.599609375,4995470000.0,27185,1710
2022-03-24,0.0,23.291666666666668,0.0,0.0,0.0,379.760009765625,379.760009765625,368.8999938964844,375.7099914550781,3888500.0,0.0,0.0,34406.80859375,34713.55859375,34355.421875,34707.94140625,324870000.0,14001.3203125,14193.5498046875,13897.2001953125,14191.83984375,5046250000.0,27934,2143
2022-03-25,0.0,21.666666666666668,0.6666666666666666,0.0,0.0,377.07000732421875,377.6400146484375,366.42999267578125,373.8500061035156,3574500.0,0.0,0.0,34702.390625,34942.69921875,34631.51953125,34861.23828125,285440000.0,14194.7197265625,14218.759765625,14010.7900390625,14169.2998046875,5553860000.0,27585,1788
2022-03-26,0.0,33.833333333333336,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,27481,1481
2022-03-27,0.0,28.708333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,27472,1494
2022-03-28,0.0,20.583333333333332,0.4583333333333333,0.0,0.0,375.2300109863281,380.2799987792969,366.7300109863281,378.510009765625,4323400.0,0.0,0.0,34833.03125,34957.9296875,34552.23046875,34955.890625,299790000.0,14177.2099609375,14356.0,14101.33984375,14354.900390625,5086120000.0,27212,1672
2022-03-29,0.0,19.833333333333332,0.0,0.0,0.4166666666666667,384.3900146484375,396.5,380.3299865722656,391.82000732421875,5880700.0,0.0,0.0,35114.3515625,35372.26171875,35030.0703125,35294.19140625,355050000.0,14500.3896484375,14646.900390625,14419.400390625,14619.6396484375,6031870000.0,25976,1650
2022-03-30,0.0,26.166666666666668,0.4166666666666667,0.0,0.0,389.54998779296875,392.70001220703125,378.6300048828125,381.4700012207031,4023300.0,0.0,0.0,35273.62890625,35361.359375,35058.578125,35228.80859375,317320000.0,14558.58984375,14609.25,14383.4501953125,14442.26953125,5439980000.0,25937,1748
2022-03-31,0.0,25.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,25500,1634
