date,Netflix. Inc,Netflix_x,Netflix Stock,Streaming media,Reed Hastings_x,Open,High,Low,Close,Volume,Dividends,Stock Splits,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Netflix_y,Reed Hastings_y
2021-04-03,0.0,43.375,0.625,0.0,0.0,,,,,,,,,,,,,,,,,,20365,1749
2021-04-04,0.0,27.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,20917,1910
2021-04-05,0.0,28.916666666666668,0.375,0.0,0.0,540.010009765625,542.8499755859375,529.22998046875,540.6699829101562,3355900.0,0.0,0.0,33222.37890625,33617.94921875,33222.37890625,33527.19140625,344270000.0,13594.900390625,13720.580078125,13582.759765625,13705.58984375,4439970000.0,21761,2232
2021-04-06,0.0,21.875,0.375,0.0,0.0,544.8099975585938,554.1699829101562,543.2999877929688,544.530029296875,3474200.0,0.0,0.0,33500.01953125,33544.7890625,33380.4296875,33430.23828125,297940000.0,13681.669921875,13776.7099609375,13674.2802734375,13698.3798828125,4038510000.0,20856,1993
2021-04-07,0.0,29.291666666666668,0.375,0.0,0.0,543.5,549.6400146484375,541.4500122070312,546.989990234375,2151300.0,0.0,0.0,33444.98046875,33521.76171875,33347.9609375,33446.26171875,273440000.0,13675.2998046875,13733.0302734375,13653.58984375,13688.83984375,4078990000.0,21856,2009
2021-04-08,0.0,23.041666666666668,0.5833333333333334,0.0,0.0,551.1300048828125,556.9000244140625,547.5700073242188,554.5800170898438,4309800.0,0.0,0.0,33469.890625,33506.80078125,33342.640625,33503.5703125,304040000.0,13796.8896484375,13830.1396484375,13758.7099609375,13829.3095703125,4133640000.0,23187,1893
2021-04-09,0.0,30.083333333333332,0.0,0.0,0.0,552.6900024414062,556.9000244140625,547.1099853515625,555.3099975585938,2894000.0,0.0,0.0,33526.19140625,33810.87109375,33526.19140625,33800.6015625,316410000.0,13787.01953125,13905.41015625,13748.349609375,13900.1904296875,3906460000.0,21294,1747
2021-04-10,0.0,25.541666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,21123,1732
2021-04-11,0.0,30.458333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,21114,1959
2021-04-12,0.0,25.0,0.4583333333333333,0.0,0.0,551.0499877929688,557.97998046875,549.5800170898438,552.780029296875,2944100.0,0.0,0.0,33775.05859375,33786.19140625,33665.5390625,33745.3984375,327370000.0,13854.4404296875,13877.0,13783.9501953125,13850.0,4230160000.0,20265,1790
2021-04-13,0.0,24.0,0.0,0.4583333333333333,0.0,557.0,559.75,550.2999877929688,553.72998046875,2720300.0,0.0,0.0,33721.16015625,33741.640625,33545.83984375,33677.26953125,324480000.0,13902.4501953125,14011.509765625,13902.4501953125,13996.099609375,4200290000.0,21280,1836
2021-04-14,0.0,26.916666666666668,0.0,0.0,0.0,554.8699951171875,554.8699951171875,538.530029296875,540.02001953125,3740300.0,0.0,0.0,33668.94921875,33911.25,33668.94921875,33730.890625,315330000.0,14004.080078125,14033.6298828125,13839.0400390625,13857.83984375,4102380000.0,18783,1795
2021-04-15,0.0,23.708333333333332,0.4166666666666667,0.0,0.0,544.1699829101562,553.489990234375,542.6599731445312,549.219970703125,3139100.0,0.0,0.0,33788.53125,34068.73046875,33788.53125,34035.98828125,319680000.0,13983.23046875,14049.1298828125,13970.419921875,14038.759765625,4382620000.0,14637,1738
2021-04-16,0.0,21.333333333333332,0.0,0.0,0.0,550.5399780273438,551.97998046875,539.510009765625,546.5399780273438,3209100.0,0.0,0.0,34058.16015625,34256.75,34058.16015625,34200.671875,343760000.0,14059.1103515625,14062.5,13977.0498046875,14052.33984375,4414640000.0,14085,1724
2021-04-17,0.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,14200,1546
2021-04-18,0.0,27.958333333333332,0.0,0.0,0.5416666666666666,,,,,,,,,,,,,,,,,,14747,1918
2021-04-19,0.0,29.291666666666668,0.0,0.0,0.0,546.9000244140625,556.4400024414062,545.530029296875,554.4400024414062,4288700.0,0.0,0.0,34182.37890625,34182.37890625,33980.55859375,34077.62890625,312540000.0,13984.580078125,14041.7900390625,13842.5703125,13914.76953125,4349340000.0,14607,1953
2021-04-20,0.0,27.333333333333332,0.4166666666666667,0.0,0.0,554.4199829101562,563.5599975585938,546.2999877929688,549.5700073242188,11257600.0,0.0,0.0,34034.1796875,34034.1796875,33687.01171875,33821.30078125,350960000.0,13894.4599609375,13927.669921875,13698.669921875,13786.26953125,4229410000.0,14756,2341
2021-04-21,0.0,28.875,1.3333333333333333,0.0,0.0,508.0,515.4600219726562,503.6000061035156,508.8999938964844,22897400.0,0.0,0.0,33808.30078125,34160.33984375,33773.80078125,34137.30859375,290300000.0,13745.76953125,13951.349609375,13706.8603515625,13950.2197265625,3967090000.0,16566,3316
2021-04-22,0.0,31.041666666666668,0.7916666666666666,0.0,0.0,513.8200073242188,513.9600219726562,500.54998779296875,508.7799987792969,9061100.0,0.0,0.0,34109.87890625,34126.5703125,33717.19140625,33815.8984375,344470000.0,13952.5703125,14015.8701171875,13771.0400390625,13818.41015625,4397030000.0,15351,2156
2021-04-23,0.0,32.25,0.75,0.0,0.0,509.010009765625,509.70001220703125,500.70001220703125,505.54998779296875,7307700.0,0.0,0.0,33804.51953125,34157.5703125,33713.2890625,34043.48828125,346380000.0,13861.3701171875,14062.740234375,13856.830078125,14016.8095703125,4332500000.0,14250,1932
2021-04-24,0.0,42.875,0.6666666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,14635,2167
2021-04-25,0.0,39.75,0.5416666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,16180,2923
