date,Netflix. Inc,Netflix_x,Netflix Stock,Streaming media,Reed Hastings_x,Open,High,Low,Close,Volume,Dividends,Stock Splits,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Netflix_y,Reed Hastings_y
2020-01-11,0.0,24.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,15853,1927
2020-01-12,0.0,29.458333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16567,1766
2020-01-13,0.0,26.958333333333332,0.5,0.0,0.7083333333333334,331.79998779296875,340.8500061035156,331.510009765625,338.9200134277344,6290000.0,0.0,0.0,28869.009765625,28909.91015625,28819.4296875,28907.05078125,249830000.0,9213.7197265625,9274.490234375,9193.0595703125,9273.9296875,2530270000.0,18038,2062
2020-01-14,0.0,22.125,0.0,0.0,0.0,344.3999938964844,345.3800048828125,335.5199890136719,338.69000244140625,7199400.0,0.0,0.0,28895.5,29054.16015625,28872.26953125,28939.669921875,287440000.0,9270.6103515625,9298.330078125,9226.490234375,9251.330078125,2542170000.0,17099,1985
2020-01-15,0.0,24.041666666666668,0.5833333333333334,0.0,0.0,338.67999267578125,343.1700134277344,336.6000061035156,339.07000732421875,5158000.0,0.0,0.0,28901.80078125,29127.58984375,28897.349609375,29030.220703125,260270000.0,9253.759765625,9298.8203125,9231.1396484375,9258.7001953125,2435650000.0,16198,1905
2020-01-16,0.0,27.25,0.4583333333333333,0.0,0.0,343.5,343.55999755859375,335.8500061035156,338.6199951171875,5016000.0,0.0,0.0,29131.94921875,29300.3203125,29131.94921875,29297.640625,252110000.0,9313.4501953125,9357.919921875,9301.3203125,9357.1298828125,2301400000.0,16861,2043
2020-01-17,0.0,22.708333333333332,0.0,0.0,0.0,341.0,341.57000732421875,337.3800048828125,339.6700134277344,6066500.0,0.0,0.0,29313.310546875,29373.619140625,29289.91015625,29348.099609375,321820000.0,9392.3701171875,9393.48046875,9346.8095703125,9388.9404296875,2522670000.0,16608,1971
2020-01-18,0.0,26.208333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16304,2098
2020-01-19,0.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,17750,2499
2020-01-20,0.0,22.958333333333332,0.375,0.0,0.0,,,,,,,,,,,,,,,,,,17781,2410
2020-01-21,0.0,28.0,1.0416666666666667,0.0,0.0,340.0,341.0,332.5899963378906,338.1099853515625,14350300.0,0.0,0.0,29269.05078125,29341.2109375,29146.470703125,29196.0390625,320640000.0,9361.0703125,9397.580078125,9350.2001953125,9370.8095703125,2684540000.0,17749,2618
2020-01-22,0.0,32.291666666666664,1.75,0.0,0.0,332.54998779296875,336.29998779296875,323.6000061035156,326.0,21730000.0,0.0,0.0,29263.630859375,29320.19921875,29172.259765625,29186.26953125,283440000.0,9413.6103515625,9439.2900390625,9375.1298828125,9383.76953125,2449390000.0,17963,2943
2020-01-23,0.0,32.541666666666664,1.8333333333333333,0.0,0.0,326.0400085449219,349.8800048828125,325.010009765625,349.6000061035156,18200300.0,0.0,0.0,29111.01953125,29190.470703125,28966.98046875,29160.08984375,307060000.0,9377.7197265625,9409.2001953125,9334.1298828125,9402.48046875,2460050000.0,17472,2140
2020-01-24,0.0,33.125,0.0,0.0,0.0,348.4599914550781,359.8500061035156,345.8800048828125,353.1600036621094,17939700.0,0.0,0.0,29230.390625,29288.7890625,28843.310546875,28989.73046875,380010000.0,9446.2099609375,9451.4296875,9273.23046875,9314.91015625,2611710000.0,16387,1915
2020-01-25,0.0,35.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16253,1817
2020-01-26,0.0,25.333333333333332,0.0,0.0,0.2916666666666667,,,,,,,,,,,,,,,,,,15400,1867
2020-01-27,0.0,27.958333333333332,1.7916666666666667,0.0,0.0,345.95001220703125,351.8999938964844,341.0199890136719,342.8800048828125,7709500.0,0.0,0.0,28542.490234375,28671.7890625,28440.470703125,28535.80078125,337270000.0,9092.4599609375,9185.4501953125,9088.0400390625,9139.3095703125,2583330000.0,14334,1752
2020-01-28,0.0,31.083333333333332,0.0,0.0,0.0,345.8800048828125,352.3999938964844,342.7799987792969,348.5199890136719,6821600.0,0.0,0.0,28594.279296875,28823.23046875,28575.75,28722.849609375,330140000.0,9201.8203125,9288.8701171875,9182.330078125,9269.6796875,2157830000.0,14014,1858
2020-01-29,0.0,25.75,0.0,0.0,0.0,349.0,349.3999938964844,338.54998779296875,343.1600036621094,7643500.0,0.0,0.0,28820.529296875,28944.240234375,28728.189453125,28734.44921875,302290000.0,9318.259765625,9329.1201171875,9249.0400390625,9275.16015625,2223480000.0,14557,1793
2020-01-30,0.0,25.291666666666668,0.0,0.0,0.0,341.1000061035156,348.20001220703125,339.25,347.739990234375,5328100.0,0.0,0.0,28640.16015625,28879.7109375,28489.759765625,28859.439453125,326850000.0,9211.150390625,9303.0,9185.1796875,9298.9296875,2333500000.0,14951,1695
2020-01-31,0.0,22.125,0.375,0.0,0.0,347.3900146484375,347.3900146484375,340.9800109863281,345.0899963378906,5230000.0,0.0,0.0,28813.0390625,28813.0390625,28169.529296875,28256.029296875,403890000.0,9324.330078125,9324.7998046875,9123.2197265625,9150.9404296875,2685840000.0,13370,1636
2020-02-01,0.0,30.291666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,13040,1539
2020-02-02,0.0,29.208333333333332,0.4166666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,15060,1629
2020-02-03,0.0,26.125,0.3333333333333333,0.0,0.0,347.239990234375,359.6300048828125,346.2799987792969,358.0,6670600.0,0.0,0.0,28319.650390625,28630.390625,28319.650390625,28399.810546875,307910000.0,9190.7197265625,9299.849609375,9188.5498046875,9273.400390625,2420510000.0,23286,1681
2020-02-04,0.0,28.791666666666668,0.0,0.0,0.0,361.0,369.57000732421875,356.1000061035156,369.010009765625,7161500.0,0.0,0.0,28696.740234375,28904.880859375,28696.740234375,28807.630859375,332750000.0,9398.3896484375,9485.3798828125,9374.0498046875,9467.9697265625,2445420000.0,26240,1957
2020-02-05,0.0,30.666666666666668,0.5,0.0,0.0,375.1300048828125,375.25,362.29998779296875,369.6700134277344,6437000.0,0.0,0.0,29048.73046875,29308.890625,29000.849609375,29290.849609375,357540000.0,9574.099609375,9574.9404296875,9454.9296875,9508.6796875,2462470000.0,17560,2152
2020-02-06,0.0,26.833333333333332,0.0,0.0,0.0,369.6000061035156,371.54998779296875,362.510009765625,366.95001220703125,3920400.0,0.0,0.0,29388.580078125,29408.05078125,29246.9296875,29379.76953125,263700000.0,9540.98046875,9575.66015625,9505.6796875,9572.150390625,2267300000.0,15252,1742
2020-02-07,0.0,30.333333333333332,0.6666666666666666,0.0,0.0,365.0400085449219,371.79998779296875,363.57000732421875,366.7699890136719,4385200.0,0.0,0.0,29286.919921875,29286.919921875,29056.98046875,29102.509765625,252860000.0,9526.6396484375,9570.08984375,9496.5302734375,9520.509765625,2238670000.0,14678,1949
2020-02-08,0.0,43.833333333333336,1.0416666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,15179,1963
2020-02-09,0.0,37.291666666666664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16977,2218
2020-02-10,0.0,36.166666666666664,0.5,0.0,0.0,365.0,374.79998779296875,362.5199890136719,371.07000732421875,5294100.0,0.0,0.0,28995.66015625,29278.0703125,28995.66015625,29276.8203125,250510000.0,9493.6298828125,9628.66015625,9493.6298828125,9628.3896484375,2179310000.0,17918,3167
2020-02-11,0.0,34.833333333333336,0.5416666666666666,0.0,0.0,373.75,378.1099853515625,369.7200012207031,373.69000244140625,4772900.0,0.0,0.0,29390.7109375,29415.390625,29210.470703125,29276.33984375,279540000.0,9680.8896484375,9714.740234375,9617.2099609375,9638.9404296875,2423670000.0,16281,2188
2020-02-12,0.0,19.583333333333332,0.0,0.0,0.0,377.17999267578125,380.6199951171875,375.8800048828125,380.010009765625,4624800.0,0.0,0.0,29406.75,29568.5703125,29406.75,29551.419921875,309530000.0,9688.599609375,9728.76953125,9666.6904296875,9725.9599609375,2355000000.0,15497,2036
2020-02-13,0.0,13.583333333333334,0.0,0.0,0.0,376.9599914550781,385.3699951171875,376.510009765625,381.3999938964844,4485400.0,0.0,0.0,29436.029296875,29535.400390625,29345.9296875,29423.310546875,291150000.0,9657.0400390625,9748.3203125,9650.01953125,9711.9697265625,2239270000.0,14818,1891
2020-02-14,0.0,13.916666666666666,0.0,0.0,0.0,381.4700012207031,385.1499938964844,379.42999267578125,380.3999938964844,3736300.0,0.0,0.0,29440.470703125,29463.0390625,29283.1796875,29398.080078125,231000000.0,9728.900390625,9746.3603515625,9693.0498046875,9731.1796875,2222240000.0,14465,1748
2020-02-15,0.0,25.958333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,15780,1610
2020-02-16,0.0,18.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16457,1867
2020-02-17,0.0,19.416666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,15796,1819
2020-02-18,0.0,20.625,0.0,0.0,0.0,379.29998779296875,389.5400085449219,379.19000244140625,387.7799987792969,5173900.0,0.0,0.0,29282.779296875,29330.16015625,29116.810546875,29232.189453125,256600000.0,9679.0400390625,9747.6796875,9675.7998046875,9732.740234375,2273460000.0,16191,2099
2020-02-19,0.0,36.75,0.0,0.0,0.0,388.1199951171875,392.95001220703125,384.8999938964844,386.19000244140625,4896400.0,0.0,0.0,29312.69921875,29409.08984375,29274.380859375,29348.029296875,240640000.0,9782.8095703125,9838.3701171875,9777.099609375,9817.1796875,2462530000.0,14936,2094
2020-02-20,0.0,29.25,0.5,0.0,0.0,386.55999755859375,389.70001220703125,376.67999267578125,386.0,4079400.0,0.0,0.0,29296.25,29368.44921875,28959.650390625,29219.98046875,287780000.0,9799.2001953125,9820.8603515625,9636.9404296875,9750.9697265625,2735610000.0,14814,2111
2020-02-21,0.0,30.625,0.0,0.0,0.0,385.3299865722656,387.32000732421875,377.8999938964844,380.07000732421875,3930100.0,0.0,0.0,29146.529296875,29146.529296875,28892.69921875,28992.41015625,311210000.0,9708.009765625,9715.9501953125,9542.330078125,9576.58984375,2743010000.0,15037,2078
2020-02-22,0.0,28.541666666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,14545,1666
2020-02-23,0.0,38.0,0.75,0.0,0.0,,,,,,,,,,,,,,,,,,15226,1770
2020-02-24,0.0,18.958333333333332,0.0,0.0,0.0,364.760009765625,372.82000732421875,361.0,368.70001220703125,6936400.0,0.0,0.0,28402.9296875,28402.9296875,27912.439453125,27960.80078125,452580000.0,9188.4404296875,9322.8798828125,9166.009765625,9221.2802734375,3177000000.0,15378,1780
2020-02-25,0.0,21.5,0.0,0.0,0.0,372.0,375.6499938964844,357.7200012207031,360.0899963378906,6481200.0,0.0,0.0,28037.650390625,28149.19921875,26997.619140625,27081.359375,513270000.0,9301.2001953125,9315.259765625,8940.490234375,8965.6103515625,3583400000.0,14756,1708
2020-02-26,0.0,36.541666666666664,0.0,0.0,0.0,366.30999755859375,382.0,365.0,379.239990234375,8934100.0,0.0,0.0,27159.4609375,27542.779296875,26890.970703125,26957.58984375,472450000.0,9011.5498046875,9148.3203125,8927.7998046875,8980.7802734375,3567830000.0,13998,1559
2020-02-27,0.0,19.625,0.7916666666666666,0.0,0.0,371.4599914550781,391.55999755859375,370.6000061035156,371.7099914550781,10967700.0,0.0,0.0,26526.0,26775.310546875,25752.8203125,25766.640625,664980000.0,8744.0302734375,8904.1103515625,8562.0498046875,8566.48046875,4536080000.0,14610,1382
2020-02-28,0.0,27.166666666666668,0.0,0.0,0.0,364.2099914550781,376.7699890136719,356.79998779296875,369.0299987792969,11168600.0,0.0,0.0,25270.830078125,25494.240234375,24681.009765625,25409.359375,915990000.0,8269.740234375,8591.8203125,8264.16015625,8567.3701171875,5301170000.0,14463,1532
2020-02-29,0.0,32.375,0.375,0.0,0.0,,,,,,,,,,,,,,,,,,14462,1337
2020-03-01,0.0,31.833333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,14712,1521
2020-03-02,0.0,19.875,0.0,0.0,0.0,373.1099853515625,381.3599853515625,364.5,381.04998779296875,6997900.0,0.0,0.0,25590.509765625,26706.169921875,25391.9609375,26703.3203125,637200000.0,8667.1396484375,8952.8095703125,8543.349609375,8952.169921875,4232760000.0,15015,2090
2020-03-03,0.0,18.208333333333332,0.0,0.0,0.0,381.0299987792969,393.5199890136719,367.3999938964844,368.7699890136719,8364600.0,0.0,0.0,26762.470703125,27084.58984375,25706.279296875,25917.41015625,647080000.0,8965.099609375,9070.3203125,8602.8896484375,8684.08984375,4336700000.0,14179,1573
2020-03-04,0.0,26.25,0.4583333333333333,0.0,0.0,377.7699890136719,384.010009765625,370.510009765625,383.7900085449219,5487300.0,0.0,0.0,26383.6796875,27102.33984375,26286.310546875,27090.859375,457590000.0,8834.099609375,9019.9599609375,8757.66015625,9018.08984375,3602870000.0,14188,1553
2020-03-05,0.0,24.541666666666668,0.5,0.0,0.0,381.0,391.3999938964844,368.6400146484375,372.7799987792969,8747000.0,0.0,0.0,26671.919921875,26671.919921875,25943.330078125,26121.279296875,477370000.0,8790.08984375,8921.080078125,8677.3896484375,8738.58984375,3748090000.0,14867,1563
2020-03-06,0.0,25.958333333333332,1.2083333333333333,0.0,0.0,367.70001220703125,371.30999755859375,356.8500061035156,368.9700012207031,8147200.0,0.0,0.0,25457.2109375,25994.380859375,25226.619140625,25864.779296875,599780000.0,8469.01953125,8612.3603515625,8375.1298828125,8575.6201171875,4279850000.0,14759,1438
2020-03-07,0.0,30.333333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,13740,1413
2020-03-08,0.0,32.125,0.4166666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,14126,1439
2020-03-09,0.0,21.541666666666668,0.6666666666666666,0.0,0.0,343.8599853515625,357.4700012207031,341.7200012207031,346.489990234375,7405500.0,0.0,0.0,24992.359375,24992.359375,23706.0703125,23851.01953125,750430000.0,7957.93017578125,8243.3095703125,7943.16015625,7950.68017578125,4530350000.0,13916,1453
2020-03-10,0.0,26.916666666666668,0.0,0.0,0.0,356.42999267578125,364.5400085449219,347.8500061035156,364.1300048828125,7604400.0,0.0,0.0,24453.0,25020.990234375,23690.33984375,25018.16015625,654860000.0,8219.759765625,8347.400390625,7930.43017578125,8344.25,4431930000.0,13571,1672
2020-03-11,0.0,22.25,0.0,0.0,0.0,358.9200134277344,362.9800109863281,344.7900085449219,349.9200134277344,6036000.0,0.0,0.0,24604.630859375,24604.630859375,23328.3203125,23553.220703125,663960000.0,8136.25,8181.35986328125,7850.9501953125,7952.0498046875,4273890000.0,13008,1532
2020-03-12,0.0,23.125,0.6666666666666666,0.0,0.0,326.5,335.7200012207031,307.32000732421875,315.25,12071600.0,0.0,0.0,22184.7109375,22837.94921875,21154.4609375,21200.619140625,908260000.0,7398.580078125,7712.330078125,7194.669921875,7201.7998046875,5066530000.0,12690,1437
2020-03-13,0.0,26.25,1.0416666666666667,0.0,0.0,330.510009765625,336.4200134277344,307.3900146484375,336.29998779296875,9458200.0,0.0,0.0,21973.8203125,23189.759765625,21285.369140625,23185.619140625,843080000.0,7610.39013671875,7875.93017578125,7219.08984375,7874.8798828125,4685890000.0,13358,1451
2020-03-14,0.0,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,14531,1535
2020-03-15,0.0,43.5,0.375,0.0,0.0,,,,,,,,,,,,,,,,,,15633,1720
2020-03-16,0.0,27.0,0.2916666666666667,0.0,0.0,306.6300048828125,334.3500061035156,294.75,298.8399963378906,10559900.0,0.0,0.0,20917.529296875,21768.279296875,20116.4609375,20188.51953125,770130000.0,7392.72998046875,7422.2001953125,6882.85986328125,6904.58984375,4594360000.0,14711,1633
2020-03-17,0.0,37.0,0.6666666666666666,0.4166666666666667,0.0,306.19000244140625,322.8999938964844,290.25,319.75,10013900.0,0.0,0.0,20487.05078125,21379.349609375,19882.259765625,21237.380859375,793060000.0,7072.0,7406.22998046875,6828.91015625,7334.77978515625,4900000000.0,14750,1447
2020-03-18,0.0,25.916666666666668,0.0,0.0,0.0,302.3999938964844,331.5799865722656,300.0,315.4700012207031,12593600.0,0.0,0.0,20188.689453125,20489.330078125,18917.4609375,19898.919921875,871360000.0,6902.31982421875,7182.830078125,6686.35986328125,6989.83984375,4890820000.0,15524,1665
2020-03-19,0.0,38.416666666666664,0.375,0.0,0.0,324.3299865722656,348.510009765625,316.82000732421875,332.0299987792969,10616000.0,0.0,0.0,19830.009765625,20442.630859375,19177.130859375,20087.189453125,780300000.0,6996.4501953125,7341.3798828125,6858.3798828125,7150.580078125,4762170000.0,16262,2541
2020-03-20,0.0,36.75,0.4583333333333333,0.0,0.0,342.30999755859375,350.489990234375,332.0,332.8299865722656,10853800.0,0.0,0.0,20253.150390625,20531.259765625,19094.26953125,19173.98046875,872290000.0,7248.06982421875,7354.43994140625,6854.669921875,6879.52001953125,5239940000.0,15998,2288
2020-03-21,0.0,43.75,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,17800,2084
2020-03-22,0.0,42.333333333333336,0.4583333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,19341,2040
2020-03-23,0.0,35.5,0.25,0.0,0.0,347.8900146484375,366.1099853515625,340.8800048828125,360.2699890136719,13449400.0,0.0,0.0,19028.359375,19121.009765625,18213.650390625,18591.9296875,787970000.0,6847.27978515625,6984.93994140625,6631.419921875,6860.669921875,4330610000.0,18146,2029
2020-03-24,0.0,38.875,1.0833333333333333,0.0,0.0,369.989990234375,372.92999267578125,353.0299987792969,357.32000732421875,11638700.0,0.0,0.0,19722.189453125,20737.69921875,19649.25,20704.91015625,799340000.0,7196.14990234375,7418.3701171875,7169.85986328125,7417.85986328125,4417380000.0,19673,2085
2020-03-25,0.0,29.541666666666668,0.20833333333333334,0.0,0.0,361.0199890136719,362.0,339.1700134277344,342.3900146484375,8767200.0,0.0,0.0,21050.33984375,22019.9296875,20538.33984375,21200.55078125,796320000.0,7421.35986328125,7671.2099609375,7276.39990234375,7384.2998046875,4666440000.0,18859,2021
2020-03-26,0.0,24.041666666666668,0.16666666666666666,0.0,0.0,344.0,363.8399963378906,341.7300109863281,362.989990234375,7229600.0,0.0,0.0,21468.380859375,22595.060546875,21427.099609375,22552.169921875,705180000.0,7462.2099609375,7809.830078125,7462.2099609375,7797.5400390625,3999850000.0,19675,1971
2020-03-27,0.0,21.958333333333332,0.25,0.0,0.0,359.0899963378906,368.55999755859375,353.0,357.1199951171875,7948800.0,0.0,0.0,21898.470703125,22327.5703125,21469.26953125,21636.779296875,588830000.0,7554.25,7716.240234375,7491.14013671875,7502.3798828125,3977010000.0,21250,1961
2020-03-28,0.0,29.5,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,22330,2157
2020-03-29,0.0,28.625,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,24130,2457
2020-03-30,0.0,22.541666666666668,0.16666666666666666,0.25,0.0,363.0,377.79998779296875,361.1700134277344,370.9599914550781,8622000.0,0.0,0.0,21678.220703125,22378.08984375,21522.080078125,22327.48046875,545540000.0,7583.4599609375,7784.35009765625,7539.97021484375,7774.14990234375,3846900000.0,22581,2185
2020-03-31,0.0,21.333333333333332,0.25,0.25,0.0,367.92999267578125,383.010009765625,366.44000244140625,375.5,9366500.0,0.0,0.0,22208.419921875,22480.369140625,21852.080078125,21917.16015625,571210000.0,7740.06005859375,7880.31005859375,7642.85986328125,7700.10009765625,4059700000.0,22812,2219
2020-04-01,0.0,38.625,0.2916666666666667,0.0,0.0,376.04998779296875,380.2300109863281,361.0199890136719,364.0799865722656,6672500.0,0.0,0.0,21227.380859375,21487.240234375,20784.4296875,20943.509765625,506680000.0,7459.5,7566.3701171875,7301.97998046875,7360.580078125,3685510000.0,22352,2100
2020-04-02,0.0,36.541666666666664,0.2916666666666667,0.0,0.0,364.0799865722656,370.989990234375,360.05999755859375,370.0799865722656,4592500.0,0.0,0.0,20819.4609375,21477.76953125,20735.01953125,21413.439453125,529540000.0,7317.4501953125,7501.7001953125,7307.9501953125,7487.31005859375,3608190000.0,22470,2091
2020-04-03,0.0,48.916666666666664,0.625,0.0,0.0,367.4700012207031,370.8999938964844,357.510009765625,361.760009765625,4860800.0,0.0,0.0,21285.9296875,21447.810546875,20863.08984375,21052.529296875,450010000.0,7477.27001953125,7518.72021484375,7288.10986328125,7373.080078125,3279100000.0,24727,2444
2020-04-04,0.0,51.708333333333336,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,26038,2637
2020-04-05,0.0,49.041666666666664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,26504,2732
2020-04-06,0.0,34.208333333333336,0.5,0.0,0.0,365.2200012207031,380.2900085449219,361.7099914550781,379.9599914550781,8183900.0,0.0,0.0,21693.630859375,22783.44921875,21693.630859375,22679.990234375,610760000.0,7660.169921875,7938.330078125,7617.7900390625,7913.240234375,3849100000.0,24260,2483
2020-04-07,0.0,40.625,1.3333333333333333,0.0,0.0,380.0,381.3299865722656,369.3399963378906,372.2799987792969,7046400.0,0.0,0.0,23537.439453125,23617.240234375,22634.44921875,22653.859375,594660000.0,8129.990234375,8146.43017578125,7881.22021484375,7887.259765625,4069410000.0,22334,2393
2020-04-08,0.0,29.208333333333332,0.0,0.0,0.0,374.010009765625,378.3900146484375,368.30999755859375,371.1199951171875,6908900.0,0.0,0.0,22893.470703125,23513.400390625,22682.990234375,23433.5703125,472740000.0,7975.72021484375,8114.43017578125,7901.93994140625,8090.89990234375,3470730000.0,22660,2655
2020-04-09,0.0,33.25,0.0,0.0,0.0,371.05999755859375,372.1000061035156,363.0299987792969,370.7200012207031,7711300.0,0.0,0.0,23690.66015625,24008.990234375,23504.08984375,23719.369140625,566400000.0,8169.009765625,8227.91015625,8072.31982421875,8153.580078125,4123670000.0,24005,2753
2020-04-10,0.0,37.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,24671,2460
2020-04-11,0.0,36.583333333333336,0.5416666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,24779,2530
2020-04-12,0.0,37.041666666666664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,24026,2614
2020-04-13,0.0,33.5,1.1666666666666667,0.0,0.0,371.30999755859375,400.510009765625,367.70001220703125,396.7200012207031,11692900.0,0.0,0.0,23698.9296875,23698.9296875,23095.349609375,23390.76953125,394320000.0,8127.68994140625,8200.4404296875,8035.9501953125,8192.419921875,3146860000.0,23560,2805
2020-04-14,0.0,29.125,0.0,0.0,0.0,397.5,417.82000732421875,394.8500061035156,413.54998779296875,11581000.0,0.0,0.0,23690.5703125,24040.580078125,23683.439453125,23949.759765625,485910000.0,8353.2099609375,8531.1103515625,8338.080078125,8515.740234375,3732820000.0,22953,2755
2020-04-15,0.0,18.5,0.375,0.0,0.0,413.0,434.9800109863281,412.25,426.75,13561200.0,0.0,0.0,23600.720703125,23649.720703125,23233.3203125,23504.349609375,437630000.0,8355.9599609375,8464.66015625,8308.7900390625,8393.1796875,3333750000.0,22358,2904
2020-04-16,0.0,16.875,0.5,0.0,0.25,437.0,449.5199890136719,431.6099853515625,439.1700134277344,16128700.0,0.0,0.0,23543.66015625,23598.080078125,23211.380859375,23537.6796875,471050000.0,8479.1103515625,8560.16015625,8393.26953125,8532.3603515625,3995870000.0,25512,3481
2020-04-17,0.0,19.583333333333332,0.4583333333333333,0.0,0.16666666666666666,431.0,432.0,414.70001220703125,422.9599914550781,12616300.0,0.0,0.0,23817.150390625,24264.2109375,23817.150390625,24242.490234375,525950000.0,8667.48046875,8670.2998046875,8531.6904296875,8650.1396484375,4335020000.0,25420,3447
2020-04-18,0.0,22.708333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,25858,3552
2020-04-19,0.0,19.5,0.2916666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,27274,3519
2020-04-20,0.0,20.75,1.1666666666666667,0.0,0.0,435.1700134277344,444.489990234375,430.55999755859375,437.489990234375,12655800.0,0.0,0.0,24095.099609375,24108.689453125,23627.189453125,23650.439453125,423410000.0,8553.3798828125,8684.91015625,8553.3798828125,8560.73046875,3796950000.0,27782,3344
2020-04-21,0.0,24.375,1.9166666666666667,0.0,0.0,444.7699890136719,447.0,425.6000061035156,433.8299865722656,23177600.0,0.0,0.0,23365.25,23365.25,22941.880859375,23018.880859375,485140000.0,8460.6904296875,8480.2900390625,8215.6904296875,8263.23046875,3756290000.0,27747,3763
2020-04-22,0.0,38.708333333333336,2.0,0.0,0.0,429.7300109863281,433.0,413.0,421.4200134277344,21084800.0,0.0,0.0,23437.33984375,23613.099609375,23339.599609375,23475.8203125,352880000.0,8434.5498046875,8537.3095703125,8404.5400390625,8495.3798828125,3025060000.0,30893,6351
2020-04-23,0.0,29.083333333333332,1.0416666666666667,0.0,0.2916666666666667,419.260009765625,438.4100036621094,419.260009765625,426.70001220703125,13952300.0,0.0,0.0,23543.08984375,23885.359375,23483.349609375,23515.259765625,389290000.0,8528.83984375,8635.23046875,8475.2001953125,8494.75,3734720000.0,25122,3762
